legacy_entity_type,legacy_id,new_entity_type,new_id,resolved_clean_id,migration_status,migration_method,notes
evidence_unit,2_u2,evidence,NGA_0002_U02,122,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,2_u3,evidence,NGA_0002_U03,122,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,2_u4,evidence,NGA_0002_U04,122,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,2_u5,evidence,NGA_0002_U05,122,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,3_u1,evidence,NGA_0003_U01,123,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,3_u2,evidence,NGA_0003_U02,123,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,3_u3,evidence,NGA_0003_U03,123,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,3_u4,evidence,NGA_0003_U04,123,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,3_u5,evidence,NGA_0003_U05,123,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,3_u6,evidence,NGA_0003_U06,123,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,3_u7,evidence,NGA_0003_U07,123,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,3_u8,evidence,NGA_0003_U08,123,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,3_u9,evidence,NGA_0003_U09,123,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,3_u10,evidence,NGA_0003_U10,123,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,3_u11,evidence,NGA_0003_U11,123,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,4_u1,evidence,NGA_0004_U01,124,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,4_u2,evidence,NGA_0004_U02,124,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,4_u3,evidence,NGA_0004_U03,124,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,5_u1,evidence,NGA_0005_U01,125,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,5_u2,evidence,NGA_0005_U02,125,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,5_u3,evidence,NGA_0005_U03,125,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,5_u4,evidence,NGA_0005_U04,125,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,5_u5,evidence,NGA_0005_U05,125,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,5_u6,evidence,NGA_0005_U06,125,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,5_u7,evidence,NGA_0005_U07,125,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,5_u8,evidence,NGA_0005_U08,125,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,5_u9,evidence,NGA_0005_U09,125,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,6_u1,evidence,NGA_0006_U01,126,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,6_u2,evidence,NGA_0006_U02,126,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,6_u3,evidence,NGA_0006_U03,126,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,6_u4,evidence,NGA_0006_U04,126,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,6_u5,evidence,NGA_0006_U05,126,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,6_u6,evidence,NGA_0006_U06,126,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,6_u7,evidence,NGA_0006_U07,126,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,6_u8,evidence,NGA_0006_U08,126,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,7_u1,evidence,NGA_0007_U01,127,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,7_u2,evidence,NGA_0007_U02,127,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,7_u3,evidence,NGA_0007_U03,127,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,7_u4,evidence,NGA_0007_U04,127,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,8_u1,evidence,NGA_0008_U01,128,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,8_u2,evidence,NGA_0008_U02,128,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,8_u3,evidence,NGA_0008_U03,128,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,9_u1,evidence,NGA_0009_U01,129,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,9_u2,evidence,NGA_0009_U02,129,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,10_u1,evidence,NGA_0010_U01,130,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,10_u2,evidence,NGA_0010_U02,130,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,11_u1,evidence,NGA_0011_U01,131,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,11_u2,evidence,NGA_0011_U02,131,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,11_u3,evidence,NGA_0011_U03,131,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,11_u4,evidence,NGA_0011_U04,131,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,11_u5,evidence,NGA_0011_U05,131,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,11_u6,evidence,NGA_0011_U06,131,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,11_u7,evidence,NGA_0011_U07,131,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,12_u1,evidence,NGA_0012_U01,132,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,13_u1,evidence,NGA_0013_U01,133,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,13_u2,evidence,NGA_0013_U02,133,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,13_u3,evidence,NGA_0013_U03,133,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,14_u1,evidence,NGA_0014_U01,134,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,14_u2,evidence,NGA_0014_U02,134,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,14_u3,evidence,NGA_0014_U03,134,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,15_u1,evidence,NGA_0015_U01,135,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,15_u2,evidence,NGA_0015_U02,135,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,15_u3,evidence,NGA_0015_U03,135,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,15_u4,evidence,NGA_0015_U04,135,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,15_u5,evidence,NGA_0015_U05,135,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,16_u1,evidence,NGA_0016_U01,136,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,16_u2,evidence,NGA_0016_U02,136,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,16_u3,evidence,NGA_0016_U03,136,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,16_u4,evidence,NGA_0016_U04,136,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,16_u5,evidence,NGA_0016_U05,136,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,16_u6,evidence,NGA_0016_U06,136,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,17_u1,evidence,NGA_0017_U01,137,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,17_u2,evidence,NGA_0017_U02,137,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,17_u3,evidence,NGA_0017_U03,137,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,18_u1,evidence,NGA_0018_U01,138,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,18_u2,evidence,NGA_0018_U02,138,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,18_u3,evidence,NGA_0018_U03,138,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,18_u4,evidence,NGA_0018_U04,138,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,19_u1,evidence,NGA_0019_U01,139,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,19_u2,evidence,NGA_0019_U02,139,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,20_u1,evidence,NGA_0020_U01,140,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,20_u2,evidence,NGA_0020_U02,140,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,20_u3,evidence,NGA_0020_U03,140,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,20_u4,evidence,NGA_0020_U04,140,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,21_u1,evidence,NGA_0021_U01,141,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,21_u2,evidence,NGA_0021_U02,141,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,22_u1,evidence,NGA_0022_U01,142,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,22_u2,evidence,NGA_0022_U02,142,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,23_u1,evidence,NGA_0023_U01,143,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,23_u2,evidence,NGA_0023_U02,143,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,23_u3,evidence,NGA_0023_U03,143,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,24_u1,evidence,NGA_0024_U01,144,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,24_u2,evidence,NGA_0024_U02,144,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,24_u3,evidence,NGA_0024_U03,144,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,24_u4,evidence,NGA_0024_U04,144,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,24_u5,evidence,NGA_0024_U05,144,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,24_u6,evidence,NGA_0024_U06,144,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,25_u1,evidence,NGA_0025_U01,145,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,25_u2,evidence,NGA_0025_U02,145,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,25_u3,evidence,NGA_0025_U03,145,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,26_u1,evidence,NGA_0026_U01,146,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,26_u2,evidence,NGA_0026_U02,146,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,26_u3,evidence,NGA_0026_U03,146,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,26_u4,evidence,NGA_0026_U04,146,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,26_u5,evidence,NGA_0026_U05,146,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,27_u1,evidence,NGA_0027_U01,147,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,27_u2,evidence,NGA_0027_U02,147,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,27_u3,evidence,NGA_0027_U03,147,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,27_u4,evidence,NGA_0027_U04,147,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,28_u1,evidence,NGA_0028_U01,148,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,28_u2,evidence,NGA_0028_U02,148,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,28_u3,evidence,NGA_0028_U03,148,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,28_u4,evidence,NGA_0028_U04,148,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,28_u5,evidence,NGA_0028_U05,148,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,29_u1,evidence,NGA_0029_U01,149,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,29_u2,evidence,NGA_0029_U02,149,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,29_u3,evidence,NGA_0029_U03,149,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,29_u4,evidence,NGA_0029_U04,149,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,29_u5,evidence,NGA_0029_U05,149,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,29_u6,evidence,NGA_0029_U06,149,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,29_u7,evidence,NGA_0029_U07,149,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,30_u1,evidence,NGA_0030_U01,150,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,30_u2,evidence,NGA_0030_U02,150,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,30_u3,evidence,NGA_0030_U03,150,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,31_u1,evidence,NGA_0031_U01,151,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,31_u2,evidence,NGA_0031_U02,151,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,31_u3,evidence,NGA_0031_U03,151,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,32_u1,evidence,NGA_0032_U01,152,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,32_u2,evidence,NGA_0032_U02,152,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,33_u1,evidence,NGA_0033_U01,153,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,33_u2,evidence,NGA_0033_U02,153,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,33_u3,evidence,NGA_0033_U03,153,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,34_u1,evidence,NGA_0034_U01,154,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,34_u2,evidence,NGA_0034_U02,154,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,34_u3,evidence,NGA_0034_U03,154,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,34_u4,evidence,NGA_0034_U04,154,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,35_u1,evidence,NGA_0035_U01,155,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,35_u2,evidence,NGA_0035_U02,155,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,35_u3,evidence,NGA_0035_U03,155,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,35_u4,evidence,NGA_0035_U04,155,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,35_u5,evidence,NGA_0035_U05,155,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,35_u6,evidence,NGA_0035_U06,155,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,35_u7,evidence,NGA_0035_U07,155,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,35_u8,evidence,NGA_0035_U08,155,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,35_u9,evidence,NGA_0035_U09,155,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,36_u1,evidence,NGA_0036_U01,156,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,36_u2,evidence,NGA_0036_U02,156,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,36_u3,evidence,NGA_0036_U03,156,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,37_u1,evidence,NGA_0037_U01,157,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,37_u2,evidence,NGA_0037_U02,157,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,37_u3,evidence,NGA_0037_U03,157,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,38_u1,evidence,NGA_0038_U01,158,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,38_u2,evidence,NGA_0038_U02,158,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,38_u3,evidence,NGA_0038_U03,158,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,38_u4,evidence,NGA_0038_U04,158,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,38_u5,evidence,NGA_0038_U05,158,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,38_u6,evidence,NGA_0038_U06,158,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,38_u7,evidence,NGA_0038_U07,158,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,39_u1,evidence,NGA_0039_U01,159,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,39_u2,evidence,NGA_0039_U02,159,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,39_u3,evidence,NGA_0039_U03,159,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,39_u4,evidence,NGA_0039_U04,159,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,39_u5,evidence,NGA_0039_U05,159,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,40_u1,evidence,NGA_0040_U01,160,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,40_u2,evidence,NGA_0040_U02,160,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,41_u1,evidence,NGA_0041_U01,161,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,41_u2,evidence,NGA_0041_U02,161,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,42_u1,evidence,NGA_0042_U01,162,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,42_u2,evidence,NGA_0042_U02,162,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,42_u3,evidence,NGA_0042_U03,162,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,43_u1,evidence,NGA_0043_U01,163,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,43_u2,evidence,NGA_0043_U02,163,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,43_u3,evidence,NGA_0043_U03,163,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,43_u4,evidence,NGA_0043_U04,163,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,43_u5,evidence,NGA_0043_U05,163,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,44_u1,evidence,NGA_0044_U01,164,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,44_u2,evidence,NGA_0044_U02,164,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,44_u3,evidence,NGA_0044_U03,164,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,45_u1,evidence,NGA_0045_U01,165,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,45_u2,evidence,NGA_0045_U02,165,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,45_u3,evidence,NGA_0045_U03,165,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,45_u4,evidence,NGA_0045_U04,165,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,45_u5,evidence,NGA_0045_U05,165,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,45_u6,evidence,NGA_0045_U06,165,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,46_u1,evidence,NGA_0046_U01,166,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,46_u2,evidence,NGA_0046_U02,166,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,47_u1,evidence,NGA_0047_U01,167,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,47_u2,evidence,NGA_0047_U02,167,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,47_u3,evidence,NGA_0047_U03,167,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,47_u4,evidence,NGA_0047_U04,167,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,48_u1,evidence,NGA_0048_U01,168,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,48_u2,evidence,NGA_0048_U02,168,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,48_u3,evidence,NGA_0048_U03,168,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,48_u4,evidence,NGA_0048_U04,168,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,48_u5,evidence,NGA_0048_U05,168,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,49_u1,evidence,NGA_0049_U01,169,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,49_u2,evidence,NGA_0049_U02,169,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,49_u3,evidence,NGA_0049_U03,169,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,50_u1,evidence,NGA_0050_U01,170,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,50_u2,evidence,NGA_0050_U02,170,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,50_u3,evidence,NGA_0050_U03,170,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,50_u4,evidence,NGA_0050_U04,170,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,51_u1,evidence,NGA_0051_U01,171,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,51_u2,evidence,NGA_0051_U02,171,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,51_u3,evidence,NGA_0051_U03,171,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,52_u1,evidence,NGA_0052_U01,172,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,52_u2,evidence,NGA_0052_U02,172,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,52_u3,evidence,NGA_0052_U03,172,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,52_u4,evidence,NGA_0052_U04,172,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,53_u1,evidence,NGA_0053_U01,173,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,54_u1,evidence,NGA_0054_U01,174,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,54_u2,evidence,NGA_0054_U02,174,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,54_u3,evidence,NGA_0054_U03,174,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,54_u4,evidence,NGA_0054_U04,174,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,54_u5,evidence,NGA_0054_U05,174,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,54_u6,evidence,NGA_0054_U06,174,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,55_u1,evidence,NGA_0055_U01,175,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,55_u2,evidence,NGA_0055_U02,175,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,55_u3,evidence,NGA_0055_U03,175,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,55_u4,evidence,NGA_0055_U04,175,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,56_u1,evidence,NGA_0056_U01,176,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,56_u2,evidence,NGA_0056_U02,176,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,57_u1,evidence,NGA_0057_U01,177,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,57_u2,evidence,NGA_0057_U02,177,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,57_u3,evidence,NGA_0057_U03,177,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,57_u4,evidence,NGA_0057_U04,177,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,58_u1,evidence,NGA_0058_U01,178,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,58_u2,evidence,NGA_0058_U02,178,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,58_u3,evidence,NGA_0058_U03,178,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,59_u1,evidence,NGA_0059_U01,179,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,59_u2,evidence,NGA_0059_U02,179,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,60_u1,evidence,NGA_0060_U01,180,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,60_u2,evidence,NGA_0060_U02,180,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,61_u1,evidence,NGA_0061_U01,181,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,62_u1,evidence,NGA_0062_U01,182,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,62_u2,evidence,NGA_0062_U02,182,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,63_u1,evidence,NGA_0063_U01,183,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,63_u2,evidence,NGA_0063_U02,183,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,63_u3,evidence,NGA_0063_U03,183,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,64_u1,evidence,NGA_0064_U01,184,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
