evidence_id,sample_id,unit_index,legacy_evidence_id,legacy_parent_id,resolved_legacy_clean_id,unit_text,surface_topic_legacy,mechanism_label_legacy,confidence_legacy,evidence_phrase,migration_method,review_status,review_note
NGA_0034_U02,NGA_0034,2,34_u2,34,154,我这里也不是挑战大数据胜率，而是很震惊这英雄只要暴击够伤害真夸张，任何给暴击的符文都能用。,balance,uncertain,low,很震惊这英雄只要暴击够伤害真夸张，任何给暴击的符文都能用,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0034_U03,NGA_0034,3,34_u3,34,154,第一件必裸收集者，收集者前当的蛆出以后基本都硬气回来了，满爆后有很长的强势时间，非要说的话彩色可能没别人契合。,other_uncertain,uncertain,low,彩色可能没别人契合,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0034_U04,NGA_0034,4,34_u4,34,154,至于三相蓝切什么的，看都不看一眼，导弹也就是刷咒刃的工具不是符文核心,other_uncertain,uncertain,low,看都不看一眼,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0035_U01,NGA_0035,1,35_u1,35,155,看了眼自己战绩，感觉自己拿到飞机不说把c也是把爽杀，我感觉玩飞机就一个理念问题，你W怎么交？,other_uncertain,competence_frustration,medium,我感觉玩飞机就一个理念问题，你W怎么交？,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0035_U02,NGA_0035,2,35_u2,35,155,我是主E副W的加点法，Q又慢伤害不高，我是拿来当耀光触发器的，W从来都是要么横着交被揍的队友方向拦人，要么雪球中对面的人后确定对面控制手没盯着直接开E二段雪球再W向后排或者人最多的位置。,other_uncertain,competence_frustration,medium,Q又慢伤害不高,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0035_U03,NGA_0035,3,35_u3,35,155,装备第一件除非对面肉、回血怪大于2，必定是收集者，没几个AD有E和W这种每秒多段判定伤害的办法了，这就是和对面AD对撸的底气，收集者秒判定秒杀太强了。,balance,competence_frustration,medium,这就是和对面AD对撸的底气，收集者秒判定秒杀太强了,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0035_U04,NGA_0035,4,35_u4,35,155,另外就是升级无尽了那首选肯定无尽啊。,other_uncertain,uncertain,low,升级无尽了那首选肯定无尽啊,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0035_U05,NGA_0035,5,35_u5,35,155,第二件先跟着挂一件耀光，彩局做大穿，金局做无尽，对面有回血怪就再挂个800减治疗再出别的。,other_uncertain,uncertain,low,,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0035_U06,NGA_0035,6,35_u6,35,155,第三件肯定是大穿/无尽，除非对面太肉无尽换破败之类的。,other_uncertain,uncertain,low,第三件肯定是大穿/无尽，除非对面太肉无尽换破败之类的,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0035_U07,NGA_0035,7,35_u7,35,155,之后暴击不满补c44，暴击满了按需求补防装/饮血。,other_uncertain,uncertain,low,之后暴击不满补c44，暴击满了按需求补防装/饮血。,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0035_U08,NGA_0035,8,35_u8,35,155,要说后面不好赢也是真的，杀太多了啊都会被针对,balance,fairness_threat,medium,都会被针对,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0035_U09,NGA_0035,9,35_u9,35,155,比如输的那局，对面尤里卡提莫，我被单防了,balance,competence_frustration,medium,我被单防了,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0036_U01,NGA_0036,1,36_u1,36,156,最爱的队友之一，能缓解兵线压力，还能防对面刺客，往前一跑就是给对面核心压力。,other_uncertain,uncertain,low,最爱的队友之一，能缓解兵线压力，还能防对面刺客，往前一跑就是给对面核心压力,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0036_U02,NGA_0036,2,36_u2,36,156,最关键的还是这英雄路人拿就没有懦的，再劣势也敢往前跑背人过来。,balance,uncertain,low,最关键的还是这英雄路人拿就没有懦的，再劣势也敢往前跑背人过来。,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0036_U03,NGA_0036,3,36_u3,36,156,野排遇到四个怂货的概率太高，只敢闪现抢丝血人头，有个辛吉德能改善很多,matchmaking,competence_frustration,medium,野排遇到四个怂货的概率太高，只敢闪现抢丝血人头,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0037_U01,NGA_0037,1,37_u1,37,157,这个胜率和选取率就决定了这英雄不会是什么必须要会玩才有用的英雄。,balance,competence_frustration,medium,不会是什么必须要会玩才有用的英雄,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0037_U02,NGA_0037,2,37_u2,37,157,除非数据作假，否则就是炼金的价值在你还没理解的地方。,other_uncertain,competence_frustration,medium,在你还没理解的地方,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0037_U03,NGA_0037,3,37_u3,37,157,很多人知道死歌对兵线的影响力，但不知道炼金的影响力不比死歌差。,other_uncertain,uncertain,low,很多人知道死歌对兵线的影响力，但不知道炼金的影响力不比死歌差。,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0038_U01,NGA_0038,1,38_u1,38,158,海斗炼金非常强，因为它所有技能都是神技，而且法师坦克海克斯双吃。,balance,uncertain,low,海斗炼金非常强，因为它所有技能都是神技，而且法师坦克海克斯双吃,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0038_U02,NGA_0038,2,38_u2,38,158,重点是别出时光，眼泪速通冰杖，冰杖寒冬双核补防装，面具非顺风或者有适配海克斯也不出。,other_uncertain,uncertain,low,重点是别出时光，眼泪速通冰杖，冰杖寒冬双核补防装，面具非顺风或者有适配海克斯也不出,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0038_U03,NGA_0038,3,38_u3,38,158,永远记住q等于火男吃啥你吃啥，火男吃不动得你都能吃，安妮肩上恶魔到不详契约都能吃满。,other_uncertain,uncertain,low,永远记住q等于火男吃啥你吃啥，火男吃不动得你都能吃，安妮肩上恶魔到不详契约都能吃满。,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0038_U04,NGA_0038,4,38_u4,38,158,带缚地克一切战士，而且触发大部分坦克海克斯比如控制加血上限，胶水粘几个等于控几个等于加几次血上限。,balance,uncertain,low,带缚地克一切战士，而且触发大部分坦克海克斯比如控制加血上限，胶水粘几个等于控几个等于加几次血上限,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0038_U05,NGA_0038,5,38_u5,38,158,e强制位移可以背脆皮进人堆可以背战士出去，e到w上满级缚地快两秒等于宣判死刑。,balance,competence_frustration,high,等于宣判死刑,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0038_U06,NGA_0038,6,38_u6,38,158,r不但加大量坦度还给重伤所以炼金不用做重伤打团开大毒一圈就得了。,balance,uncertain,low,r不但加大量坦度还给重伤所以炼金不用做重伤打团开大毒一圈就得了,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0038_U07,NGA_0038,7,38_u7,38,158,拿海克斯优先移动速度冷却坦度之类的，炼金多站一秒输出都会增加许多，炼金跑的越快对面血头大，不会控毒就打团开q别关有寒冬不缺蓝，非特殊情况不出刚。,other_uncertain,competence_frustration,medium,不会控毒就打团开q别关,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0039_U01,NGA_0039,1,39_u1,39,159,你该不会是玩拉克丝被w缚地然后吃个雪球被背回去杀破防了吧。,other_uncertain,competence_frustration,medium,被背回去杀破防了吧,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0039_U02,NGA_0039,2,39_u2,39,159,倒不如说如果一个炼金总盯着你背，你们队应该挺好赢的，下等马能换掉对面一个很有用的英雄。,balance,uncertain,low,倒不如说如果一个炼金总盯着你背，你们队应该挺好赢的，下等马能换掉对面一个很有用的英雄。,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0039_U03,NGA_0039,3,39_u3,39,159,就哪怕是上面说的那种开团的炼金，都基本能稳定换掉对面一个c，对单核阵容真的是毁灭打击，如果有开团前排让炼金打第二进场那很有可能炼金还能混个火。,balance,competence_frustration,medium,对单核阵容真的是毁灭打击,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0039_U04,NGA_0039,4,39_u4,39,159,不挑海克斯，胡了很厉害普通海克斯也能玩，适配蛮多海克斯。,balance,uncertain,low,不挑海克斯，胡了很厉害普通海克斯也能玩，适配蛮多海克斯。,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0039_U05,NGA_0039,5,39_u5,39,159,以后秀理解问英雄的时候先去掌盟看眼胜率，胜率不会骗人。,other_uncertain,competence_frustration,medium,胜率不会骗人,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0040_U01,NGA_0040,1,40_u1,40,160,玩坦克的爽点在于自己很硬对面拿你没办法,balance,competence_frustration,medium,自己很硬对面拿你没办法,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0040_U02,NGA_0040,2,40_u2,40,160,然而大部分心之钢加狂徒的出装只能让自己血条看起来厚，对面还是随便融化,balance,competence_frustration,medium,对面还是随便融化,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0041_U01,NGA_0041,1,41_u1,41,161,半夜打了一局，中期有点处理不掉韦鲁斯，结果对面一直不推，宁愿送泉水也要继续玩，输了好几波团终于迎来一次反推的机会，我抬到韦鲁斯队友集火把他给秒了，直接一波了。,other_uncertain,competence_frustration,medium,中期有点处理不掉韦鲁斯,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0041_U02,NGA_0041,2,41_u2,41,161,所以这就是宁愿输也要爽吗？我体会不到爽点,other_uncertain,uncertain,low,我体会不到爽点,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0042_U01,NGA_0042,1,42_u1,42,162,炸弹人有一版我记得是80%伤害 120%承伤 -20cd 结果就是狗都不玩 完全打不动人 清不动线 一碰就碎,balance,competence_frustration,high,完全打不动人 清不动线 一碰就碎,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0042_U02,NGA_0042,2,42_u2,42,162,然后回调了8%伤害变成88%造成伤害就勉强能玩了,balance,competence_frustration,medium,勉强能玩了,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0042_U03,NGA_0042,3,42_u3,42,162,你给火男75%造成伤害那我建议不如删了,balance,competence_frustration,medium,你给火男75%造成伤害那我建议不如删了,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0043_U01,NGA_0043,1,43_u1,43,163,这我真爽过，不过几年前了,other_uncertain,uncertain,low,这我真爽过，不过几年前了,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0043_U02,NGA_0043,2,43_u2,43,163,露露+酸辣粉+娜美+丁真，四软辅保我一个金克斯,other_uncertain,uncertain,low,露露+酸辣粉+娜美+丁真，四软辅保我一个金克斯,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0043_U03,NGA_0043,3,43_u3,43,163,对面什么阵容忘了,other_uncertain,uncertain,low,对面什么阵容忘了,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0043_U04,NGA_0043,4,43_u4,43,163,前期没伤害只能清线撑到两件套就基本都是站撸了,balance,competence_frustration,medium,前期没伤害只能清线撑到两件套,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0043_U05,NGA_0043,5,43_u5,43,163,盾根本打不掉,balance,competence_frustration,high,盾根本打不掉,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0044_U01,NGA_0044,1,44_u1,44,164,我感觉这把如果持续下去，我最起码能杀七八十个，这局就15分钟我杀了51个。,other_uncertain,competence_frustration,medium,我感觉这把如果持续下去，我最起码能杀七八十个，这局就15分钟我杀了51个,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0044_U02,NGA_0044,2,44_u2,44,164,然后，怕后期对面装备起来了，我的装备没优势了，打不过，我就赶紧推了。,balance,competence_frustration,medium,怕后期对面装备起来了，我的装备没优势了，打不过,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0044_U03,NGA_0044,3,44_u3,44,164,如果一直拖到个20多分钟、25分钟。感觉我能杀更多，但这样子估计就不好赢。,other_uncertain,competence_frustration,medium,感觉我能杀更多，但这样子估计就不好赢,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0045_U01,NGA_0045,1,45_u1,45,165,就是垃圾 打10把能1把锻体局么？,matchmaking,competence_frustration,high,打10把能1把锻体局么？,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0045_U02,NGA_0045,2,45_u2,45,165,现在很多时候15级都到不了就被推平了 或者点了,balance,competence_frustration,medium,15级都到不了就被推平了,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0045_U03,NGA_0045,3,45_u3,45,165,而且就算到了锻体局 那点数值也不够看啊，你要累加起来 就要多次锻体，而都多次锻体了 早就互相秒了，比的是先手 那点多的数值 作用不大。,balance,competence_frustration,high,那点数值也不够看啊,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0045_U04,NGA_0045,4,45_u4,45,165,如果装备加成多给几倍，锻体正常 那还有点说法，现在正常帽子装加那点属性 有屁用,balance,competence_frustration,high,有屁用,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0045_U05,NGA_0045,5,45_u5,45,165,到了锻体 都是大后期了 基本上都是互相秒了 那时候输出早就溢出了，比的就是先手,balance,competence_frustration,medium,比的就是先手,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0045_U06,NGA_0045,6,45_u6,45,165,这海克斯垃圾就在于 他是纯数值的 但是前期又没数值，后期能感受点数值的时候 数值已经早就溢出了~,balance,competence_frustration,high,前期又没数值，后期能感受点数值的时候 数值已经早就溢出了,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0046_U01,NGA_0046,1,46_u1,46,166,4叠中叠/4金币 打到15分钟 我最多一次是38层 普遍一局下来有个10层都算不错了。,other_uncertain,competence_frustration,high,普遍一局下来有个10层都算不错了,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0046_U02,NGA_0046,2,46_u2,46,166,15分钟20000左右经济6神，再7000经济锻10次 也没有多少属性法强 太偏后期了,balance,competence_frustration,medium,太偏后期了,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0047_U01,NGA_0047,1,47_u1,47,167,80 120差不多了，火男在海斗太容易胡了,balance,fairness_threat,medium,火男在海斗太容易胡了,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0047_U02,NGA_0047,2,47_u2,47,167,彩色的导管 虚空裂隙 ，金色的魔法飞弹易损，银色的冰寒,other_uncertain,uncertain,low,彩色的导管 虚空裂隙 ，金色的魔法飞弹易损，银色的冰寒,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0047_U03,NGA_0047,3,47_u3,47,167,别的英雄可能就1-2个顶级适配符文，拿不到就是普通强度,balance,fairness_threat,medium,拿不到就是普通强度,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0047_U04,NGA_0047,4,47_u4,47,167,但火男什么局都有不少符文可以选,other_uncertain,uncertain,low,但火男什么局都有不少符文可以选,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0048_U01,NGA_0048,1,48_u1,48,168,是个法师都能无脑拿，选到虚空裂隙操作难度直接下降 50%，随便放放技能就被裂隙炸死了,balance,competence_frustration,high,操作难度直接下降 50%,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0048_U02,NGA_0048,2,48_u2,48,168,娜美拿个虚空裂隙能秒人还有王法吗？,balance,fairness_threat,medium,娜美拿个虚空裂隙能秒人还有王法吗？,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0048_U03,NGA_0048,3,48_u3,48,168,我玩个赛娜，对面冰女+萨勒芬妮两个裂隙，前期随便吃两个技能直接死,balance,competence_frustration,high,前期随便吃两个技能直接死,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0048_U04,NGA_0048,4,48_u4,48,168,还好我上来选了个巨人杀手，后期通过巨人杀手+岚切加速+E 加速+疾跑才能躲开这个裂隙,other_uncertain,competence_frustration,medium,才能躲开这个裂隙,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0048_U05,NGA_0048,5,48_u5,48,168,对面的人只要走走位把虚空裂隙全躲了就行了，拿到虚空裂隙的人要考虑的就很多了,balance,fairness_threat,medium,对面的人只要走走位把虚空裂隙全躲了就行了，拿到虚空裂隙的人要考虑的就很多了,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0049_U01,NGA_0049,1,49_u1,49,169,之前排到对面一个火男拿了虚空裂隙。我是乌迪尔。我直接AP找火男自爆。他一出来就被我RR，加上海克斯固定1换1，那一把裂隙打完就4000，全是我身上打的。,other_uncertain,competence_frustration,medium,我直接AP找火男自爆,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0049_U02,NGA_0049,2,49_u2,49,169,不过裂隙确实强度很高。下版本得削。,balance,competence_frustration,medium,裂隙确实强度很高。下版本得削。,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0049_U03,NGA_0049,3,49_u3,49,169,裂隙阿木木裂隙卡特玩过不笑出来真得查一下抑郁症了。,other_uncertain,uncertain,low,玩过不笑出来真得查一下抑郁症了,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0050_U01,NGA_0050,1,50_u1,50,170,只要有点范围伤害的ap出个法穿鞋裂隙触发就三分之一血没了,balance,competence_frustration,medium,三分之一血没了,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0050_U02,NGA_0050,2,50_u2,50,170,而且裂隙好像打一个人两次也能触发？,other_uncertain,uncertain,low,而且裂隙好像打一个人两次也能触发？,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0050_U03,NGA_0050,3,50_u3,50,170,前期的神，和量子计算一桌但比量子计算更恶心,other_uncertain,competence_frustration,medium,比量子计算更恶心,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0050_U04,NGA_0050,4,50_u4,50,170,至少量子能被骗出来cd,other_uncertain,uncertain,low,至少量子能被骗出来cd,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0051_U01,NGA_0051,1,51_u1,51,171,所以AP大后期打肉就这样出装吗,other_uncertain,uncertain,low,所以AP大后期打肉就这样出装吗,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0051_U02,NGA_0051,2,51_u2,51,171,我最近的局经常对面2，3个大肉到中后期我们这边就打不动的,balance,competence_frustration,medium,我们这边就打不动的,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0051_U03,NGA_0051,3,51_u3,51,171,有时真不知道怎么出装了,other_uncertain,competence_frustration,high,有时真不知道怎么出装了,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0052_U01,NGA_0052,1,52_u1,52,172,莉莉娅适配的海克斯还少？,other_uncertain,uncertain,low,莉莉娅适配的海克斯还少？,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0052_U02,NGA_0052,2,52_u2,52,172,之所以胜率高就是容易胡。,balance,uncertain,low,之所以胜率高就是容易胡,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0052_U03,NGA_0052,3,52_u3,52,172,所有带 cd 带移速带回血的都适合莉莉娅，,other_uncertain,uncertain,low,所有带 cd 带移速带回血的都适合莉莉娅，,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0052_U04,NGA_0052,4,52_u4,52,172,莉莉娅就是最好胡的 ap 没有之一。,other_uncertain,uncertain,low,莉莉娅就是最好胡的 ap 没有之一,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0053_U01,NGA_0053,1,53_u1,53,173,现在应该怎么玩 打了几局感觉先憋大招cd装备不如出即时战力装能打 不先做大团又憋不出大,balance,competence_frustration,high,现在应该怎么玩 打了几局感觉先憋大招cd装备不如出即时战力装能打 不先做大团又憋不出大,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0054_U01,NGA_0054,1,54_u1,54,174,反正我玩莉莉亚都很难受,other_uncertain,uncertain,low,反正我玩莉莉亚都很难受,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0054_U02,NGA_0054,2,54_u2,54,174,对面不是一堆丢子就是一堆控制,balance,competence_frustration,medium,对面不是一堆丢子就是一堆控制,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0054_U03,NGA_0054,3,54_u3,54,174,根本进不去,other_uncertain,uncertain,low,根本进不去,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0054_U04,NGA_0054,4,54_u4,54,174,但是总能赢,other_uncertain,uncertain,low,但是总能赢,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0054_U05,NGA_0054,5,54_u5,54,174,我朋友玩莉莉亚就能遇到正常肉搏局,matchmaking,uncertain,low,我朋友玩莉莉亚就能遇到正常肉搏局,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0054_U06,NGA_0054,6,54_u6,54,174,基本都能爽到,other_uncertain,uncertain,low,基本都能爽到,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0055_U01,NGA_0055,1,55_u1,55,175,莉莉娅胜率取决对面硬控数量和伤害爆发,balance,competence_frustration,medium,胜率取决对面硬控数量和伤害爆发,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0055_U02,NGA_0055,2,55_u2,55,175,技师水平影响有限,other_uncertain,competence_frustration,medium,技师水平影响有限,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0055_U03,NGA_0055,3,55_u3,55,175,硬要说就是要懂对面全脆皮时把自己当丢子玩,other_uncertain,uncertain,low,硬要说就是要懂对面全脆皮时把自己当丢子玩,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0055_U04,NGA_0055,4,55_u4,55,175,没移速海克斯别把自己当法坦,other_uncertain,competence_frustration,medium,没移速海克斯别把自己当法坦,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
