queue_item_id,entity_type,entity_id,source_sample_id,current_status,priority,notes
RQ_00215,legacy_evidence,NGA_0053_U01,NGA_0053,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00216,legacy_evidence,NGA_0054_U01,NGA_0054,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00217,legacy_evidence,NGA_0054_U02,NGA_0054,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00218,legacy_evidence,NGA_0054_U03,NGA_0054,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00219,legacy_evidence,NGA_0054_U04,NGA_0054,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00220,legacy_evidence,NGA_0054_U05,NGA_0054,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00221,legacy_evidence,NGA_0054_U06,NGA_0054,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00222,legacy_evidence,NGA_0055_U01,NGA_0055,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00223,legacy_evidence,NGA_0055_U02,NGA_0055,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00224,legacy_evidence,NGA_0055_U03,NGA_0055,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00225,legacy_evidence,NGA_0055_U04,NGA_0055,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00226,legacy_evidence,NGA_0056_U01,NGA_0056,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00227,legacy_evidence,NGA_0056_U02,NGA_0056,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00228,legacy_evidence,NGA_0057_U01,NGA_0057,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00229,legacy_evidence,NGA_0057_U02,NGA_0057,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00230,legacy_evidence,NGA_0057_U03,NGA_0057,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00231,legacy_evidence,NGA_0057_U04,NGA_0057,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00232,legacy_evidence,NGA_0058_U01,NGA_0058,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00233,legacy_evidence,NGA_0058_U02,NGA_0058,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00234,legacy_evidence,NGA_0058_U03,NGA_0058,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00235,legacy_evidence,NGA_0059_U01,NGA_0059,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00236,legacy_evidence,NGA_0059_U02,NGA_0059,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00237,legacy_evidence,NGA_0060_U01,NGA_0060,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00238,legacy_evidence,NGA_0060_U02,NGA_0060,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00239,legacy_evidence,NGA_0061_U01,NGA_0061,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00240,legacy_evidence,NGA_0062_U01,NGA_0062,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00241,legacy_evidence,NGA_0062_U02,NGA_0062,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00242,legacy_evidence,NGA_0063_U01,NGA_0063,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00243,legacy_evidence,NGA_0063_U02,NGA_0063,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00244,legacy_evidence,NGA_0063_U03,NGA_0063,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00245,legacy_evidence,NGA_0064_U01,NGA_0064,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00246,legacy_evidence,NGA_0064_U02,NGA_0064,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00247,legacy_evidence,NGA_0064_U03,NGA_0064,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00248,legacy_evidence,NGA_0065_U01,NGA_0065,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00249,legacy_evidence,NGA_0065_U02,NGA_0065,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00250,legacy_evidence,NGA_0065_U03,NGA_0065,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00251,legacy_evidence,NGA_0066_U01,NGA_0066,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00252,legacy_evidence,NGA_0066_U02,NGA_0066,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00253,legacy_evidence,NGA_0066_U03,NGA_0066,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00254,legacy_evidence,NGA_0066_U04,NGA_0066,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00255,legacy_evidence,NGA_0067_U01,NGA_0067,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00256,legacy_evidence,NGA_0067_U02,NGA_0067,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00257,legacy_evidence,NGA_0067_U03,NGA_0067,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00258,legacy_evidence,NGA_0067_U04,NGA_0067,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00259,legacy_evidence,NGA_0068_U01,NGA_0068,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00260,legacy_evidence,NGA_0068_U02,NGA_0068,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00261,legacy_evidence,NGA_0068_U03,NGA_0068,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00262,legacy_evidence,NGA_0068_U04,NGA_0068,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00263,legacy_evidence,NGA_0069_U01,NGA_0069,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00264,legacy_evidence,NGA_0069_U02,NGA_0069,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00265,legacy_evidence,NGA_0070_U01,NGA_0070,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00266,legacy_evidence,NGA_0070_U02,NGA_0070,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00267,legacy_evidence,NGA_0070_U03,NGA_0070,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00268,legacy_evidence,NGA_0070_U04,NGA_0070,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00269,legacy_evidence,NGA_0070_U05,NGA_0070,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00270,legacy_evidence,NGA_0071_U01,NGA_0071,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00271,legacy_evidence,NGA_0071_U02,NGA_0071,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00272,legacy_evidence,NGA_0071_U03,NGA_0071,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00273,legacy_evidence,NGA_0071_U04,NGA_0071,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00274,legacy_evidence,NGA_0071_U05,NGA_0071,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00275,legacy_evidence,NGA_0072_U01,NGA_0072,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00276,legacy_evidence,NGA_0072_U02,NGA_0072,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00277,legacy_evidence,NGA_0072_U03,NGA_0072,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00278,legacy_evidence,NGA_0072_U04,NGA_0072,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00279,legacy_evidence,NGA_0073_U01,NGA_0073,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00280,legacy_evidence,NGA_0073_U02,NGA_0073,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00281,legacy_evidence,NGA_0074_U01,NGA_0074,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00282,legacy_evidence,NGA_0074_U02,NGA_0074,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00283,legacy_evidence,NGA_0075_U01,NGA_0075,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00284,legacy_evidence,NGA_0075_U02,NGA_0075,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00285,legacy_evidence,NGA_0076_U01,NGA_0076,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00286,legacy_evidence,NGA_0076_U02,NGA_0076,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00287,legacy_evidence,NGA_0077_U01,NGA_0077,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00288,legacy_evidence,NGA_0077_U02,NGA_0077,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00289,legacy_evidence,NGA_0077_U03,NGA_0077,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00290,legacy_evidence,NGA_0077_U04,NGA_0077,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00291,legacy_evidence,NGA_0078_U01,NGA_0078,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00292,legacy_evidence,NGA_0078_U02,NGA_0078,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00293,legacy_evidence,NGA_0078_U03,NGA_0078,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00294,legacy_evidence,NGA_0079_U01,NGA_0079,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00295,legacy_evidence,NGA_0079_U02,NGA_0079,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00296,legacy_evidence,NGA_0079_U03,NGA_0079,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00297,legacy_evidence,NGA_0080_U01,NGA_0080,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00298,legacy_evidence,NGA_0080_U02,NGA_0080,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00299,legacy_evidence,NGA_0081_U01,NGA_0081,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00300,legacy_evidence,NGA_0081_U02,NGA_0081,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00301,legacy_evidence,NGA_0082_U01,NGA_0082,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00302,legacy_evidence,NGA_0082_U02,NGA_0082,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00303,legacy_evidence,NGA_0082_U03,NGA_0082,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00304,legacy_evidence,NGA_0083_U01,NGA_0083,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00305,legacy_evidence,NGA_0084_U01,NGA_0084,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00306,legacy_evidence,NGA_0084_U02,NGA_0084,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00307,legacy_evidence,NGA_0085_U01,NGA_0085,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00308,legacy_evidence,NGA_0085_U02,NGA_0085,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00309,legacy_evidence,NGA_0085_U03,NGA_0085,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00310,legacy_evidence,NGA_0086_U01,NGA_0086,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00311,legacy_evidence,NGA_0086_U02,NGA_0086,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00312,legacy_evidence,NGA_0086_U03,NGA_0086,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00313,legacy_evidence,NGA_0086_U04,NGA_0086,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00314,legacy_evidence,NGA_0087_U01,NGA_0087,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00315,legacy_evidence,NGA_0087_U02,NGA_0087,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00316,legacy_evidence,NGA_0087_U03,NGA_0087,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00317,legacy_evidence,NGA_0087_U04,NGA_0087,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00318,legacy_evidence,NGA_0087_U05,NGA_0087,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00319,legacy_evidence,NGA_0088_U01,NGA_0088,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00320,legacy_evidence,NGA_0088_U02,NGA_0088,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00321,legacy_evidence,NGA_0089_U01,NGA_0089,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00322,legacy_evidence,NGA_0089_U02,NGA_0089,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00323,legacy_evidence,NGA_0090_U01,NGA_0090,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00324,legacy_evidence,NGA_0090_U02,NGA_0090,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00325,legacy_evidence,NGA_0090_U03,NGA_0090,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00326,legacy_evidence,NGA_0091_U01,NGA_0091,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00327,legacy_evidence,NGA_0091_U02,NGA_0091,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00328,legacy_evidence,NGA_0092_U01,NGA_0092,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00329,legacy_evidence,NGA_0092_U02,NGA_0092,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00330,legacy_evidence,NGA_0092_U03,NGA_0092,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00331,legacy_evidence,NGA_0093_U01,NGA_0093,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00332,legacy_evidence,NGA_0093_U02,NGA_0093,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00333,legacy_evidence,NGA_0094_U01,NGA_0094,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00334,legacy_evidence,NGA_0094_U02,NGA_0094,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00335,legacy_evidence,NGA_0095_U01,NGA_0095,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00336,legacy_evidence,NGA_0096_U01,NGA_0096,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00337,legacy_evidence,NGA_0096_U02,NGA_0096,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00338,legacy_evidence,NGA_0097_U01,NGA_0097,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00339,legacy_evidence,NGA_0097_U02,NGA_0097,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00340,legacy_evidence,NGA_0097_U03,NGA_0097,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00341,legacy_evidence,NGA_0097_U04,NGA_0097,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00342,legacy_evidence,NGA_0097_U05,NGA_0097,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00343,legacy_evidence,NGA_0097_U06,NGA_0097,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00344,legacy_evidence,NGA_0098_U01,NGA_0098,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00345,legacy_evidence,NGA_0098_U02,NGA_0098,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00346,legacy_evidence,NGA_0099_U01,NGA_0099,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00347,legacy_evidence,NGA_0099_U02,NGA_0099,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00348,legacy_evidence,NGA_0099_U03,NGA_0099,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00349,legacy_evidence,NGA_0099_U04,NGA_0099,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00350,legacy_evidence,NGA_0100_U01,NGA_0100,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00351,legacy_evidence,NGA_0100_U02,NGA_0100,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00352,legacy_evidence,NGA_0100_U03,NGA_0100,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00353,legacy_evidence,NGA_0101_U01,NGA_0101,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00354,legacy_evidence,NGA_0101_U02,NGA_0101,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00355,legacy_evidence,NGA_0102_U01,NGA_0102,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00356,legacy_evidence,NGA_0103_U01,NGA_0103,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00357,legacy_evidence,NGA_0104_U01,NGA_0104,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00358,legacy_evidence,NGA_0105_U01,NGA_0105,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00359,legacy_evidence,NGA_0106_U01,NGA_0106,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00360,legacy_evidence,NGA_0106_U02,NGA_0106,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00361,legacy_evidence,NGA_0107_U01,NGA_0107,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00362,legacy_evidence,NGA_0107_U02,NGA_0107,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00363,legacy_evidence,NGA_0107_U03,NGA_0107,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00364,legacy_evidence,NGA_0108_U01,NGA_0108,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00365,legacy_evidence,NGA_0108_U02,NGA_0108,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00366,legacy_evidence,NGA_0108_U03,NGA_0108,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00367,legacy_evidence,NGA_0109_U01,NGA_0109,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00368,legacy_evidence,NGA_0109_U02,NGA_0109,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00369,legacy_evidence,NGA_0110_U01,NGA_0110,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00370,legacy_evidence,NGA_0111_U01,NGA_0111,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00371,legacy_evidence,NGA_0111_U02,NGA_0111,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00372,legacy_evidence,NGA_0111_U03,NGA_0111,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00373,legacy_evidence,NGA_0112_U01,NGA_0112,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00374,legacy_evidence,NGA_0113_U01,NGA_0113,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00375,legacy_evidence,NGA_0113_U02,NGA_0113,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00376,legacy_evidence,NGA_0114_U01,NGA_0114,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00377,legacy_evidence,NGA_0114_U02,NGA_0114,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00378,legacy_evidence,NGA_0114_U03,NGA_0114,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00379,legacy_evidence,NGA_0114_U04,NGA_0114,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00380,legacy_evidence,NGA_0115_U01,NGA_0115,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00381,legacy_evidence,NGA_0116_U01,NGA_0116,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00382,legacy_evidence,NGA_0116_U02,NGA_0116,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00383,legacy_evidence,NGA_0116_U03,NGA_0116,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00384,legacy_evidence,NGA_0116_U04,NGA_0116,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00385,legacy_evidence,NGA_0117_U01,NGA_0117,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00386,legacy_evidence,NGA_0117_U02,NGA_0117,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00387,legacy_evidence,NGA_0118_U01,NGA_0118,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00388,legacy_evidence,NGA_0118_U02,NGA_0118,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00389,legacy_evidence,NGA_0119_U01,NGA_0119,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00390,legacy_evidence,NGA_0119_U02,NGA_0119,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00391,legacy_evidence,NGA_0119_U03,NGA_0119,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00392,legacy_evidence,NGA_0120_U01,NGA_0120,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00393,legacy_evidence,NGA_0120_U02,NGA_0120,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00394,legacy_evidence,NGA_0120_U03,NGA_0120,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00395,legacy_evidence,TIEBA_0001_U01,TIEBA_0001,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00396,legacy_evidence,TIEBA_0001_U02,TIEBA_0001,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00397,legacy_evidence,TIEBA_0001_U03,TIEBA_0001,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00398,legacy_evidence,TIEBA_0001_U04,TIEBA_0001,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00399,legacy_evidence,TIEBA_0002_U01,TIEBA_0002,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00400,legacy_evidence,TIEBA_0002_U02,TIEBA_0002,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00401,legacy_evidence,TIEBA_0002_U03,TIEBA_0002,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00402,legacy_evidence,TIEBA_0002_U04,TIEBA_0002,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00403,legacy_evidence,TIEBA_0003_U01,TIEBA_0003,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00404,legacy_evidence,TIEBA_0003_U02,TIEBA_0003,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00405,legacy_evidence,TIEBA_0003_U03,TIEBA_0003,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00406,legacy_evidence,TIEBA_0004_U01,TIEBA_0004,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00407,legacy_evidence,TIEBA_0004_U02,TIEBA_0004,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00408,legacy_evidence,TIEBA_0005_U01,TIEBA_0005,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00409,legacy_evidence,TIEBA_0005_U02,TIEBA_0005,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00410,legacy_evidence,TIEBA_0005_U03,TIEBA_0005,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00411,legacy_evidence,TIEBA_0005_U04,TIEBA_0005,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00412,legacy_evidence,TIEBA_0006_U01,TIEBA_0006,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00413,legacy_evidence,TIEBA_0006_U02,TIEBA_0006,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00414,legacy_evidence,TIEBA_0006_U03,TIEBA_0006,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00415,legacy_evidence,TIEBA_0006_U04,TIEBA_0006,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00416,legacy_evidence,TIEBA_0006_U05,TIEBA_0006,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00417,legacy_evidence,TIEBA_0006_U06,TIEBA_0006,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00418,legacy_evidence,TIEBA_0006_U07,TIEBA_0006,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00419,legacy_evidence,TIEBA_0006_U08,TIEBA_0006,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00420,legacy_evidence,TIEBA_0007_U01,TIEBA_0007,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00421,legacy_evidence,TIEBA_0007_U02,TIEBA_0007,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00422,legacy_evidence,TIEBA_0008_U01,TIEBA_0008,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00423,legacy_evidence,TIEBA_0008_U02,TIEBA_0008,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00424,legacy_evidence,TIEBA_0008_U03,TIEBA_0008,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00425,legacy_evidence,TIEBA_0008_U04,TIEBA_0008,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
RQ_00426,legacy_evidence,TIEBA_0008_U05,TIEBA_0008,legacy_ai_label_unreviewed,normal,legacy 迁移证据待人工复核
