issue_type,source_id,referenced_id,detail
evidence_unit_semantic_no_match,54_u4,54,unit_text 唯一命中 clean id=174（parent_id 错位）; sim=0.0176 ngram=0.0
evidence_unit_semantic_no_match,54_u5,54,unit_text 唯一命中 clean id=174（parent_id 错位）; sim=0.0336 ngram=0.0
evidence_unit_semantic_no_match,54_u6,54,unit_text 唯一命中 clean id=174（parent_id 错位）; sim=0.0175 ngram=0.0
evidence_unit_semantic_no_match,55_u1,55,unit_text 唯一命中 clean id=175（parent_id 错位）; sim=0.0513 ngram=0.0
evidence_unit_semantic_no_match,55_u2,55,unit_text 唯一命中 clean id=175（parent_id 错位）; sim=0.0294 ngram=0.0
evidence_unit_semantic_no_match,55_u3,55,unit_text 唯一命中 clean id=175（parent_id 错位）; sim=0.15 ngram=0.0
evidence_unit_semantic_no_match,55_u4,55,unit_text 唯一命中 clean id=175（parent_id 错位）; sim=0.0548 ngram=0.0
evidence_unit_semantic_no_match,56_u1,56,unit_text 唯一命中 clean id=176（parent_id 错位）; sim=0.0829 ngram=0.0
evidence_unit_semantic_no_match,56_u2,56,unit_text 唯一命中 clean id=176（parent_id 错位）; sim=0.053 ngram=0.0
evidence_unit_semantic_no_match,57_u1,57,unit_text 唯一命中 clean id=177（parent_id 错位）; sim=0.0769 ngram=0.0
evidence_unit_semantic_no_match,57_u2,57,unit_text 唯一命中 clean id=177（parent_id 错位）; sim=0.0822 ngram=0.0
evidence_unit_semantic_no_match,57_u3,57,unit_text 唯一命中 clean id=177（parent_id 错位）; sim=0.0533 ngram=0.0
evidence_unit_semantic_no_match,57_u4,57,unit_text 唯一命中 clean id=177（parent_id 错位）; sim=0.0723 ngram=0.0
evidence_unit_semantic_no_match,58_u1,58,unit_text 唯一命中 clean id=178（parent_id 错位）; sim=0.0694 ngram=0.0
evidence_unit_semantic_no_match,58_u2,58,unit_text 唯一命中 clean id=178（parent_id 错位）; sim=0.0458 ngram=0.0
evidence_unit_semantic_no_match,58_u3,58,unit_text 唯一命中 clean id=178（parent_id 错位）; sim=0.0451 ngram=0.0
evidence_unit_semantic_no_match,59_u1,59,unit_text 唯一命中 clean id=179（parent_id 错位）; sim=0.0488 ngram=0.0
evidence_unit_semantic_no_match,59_u2,59,unit_text 唯一命中 clean id=179（parent_id 错位）; sim=0.0588 ngram=0.0
evidence_unit_semantic_no_match,60_u1,60,unit_text 唯一命中 clean id=180（parent_id 错位）; sim=0.0968 ngram=0.0
evidence_unit_semantic_no_match,60_u2,60,unit_text 唯一命中 clean id=180（parent_id 错位）; sim=0.0806 ngram=0.0
evidence_unit_semantic_no_match,61_u1,61,unit_text 唯一命中 clean id=181（parent_id 错位）; sim=0.0241 ngram=0.0
evidence_unit_semantic_no_match,62_u1,62,unit_text 唯一命中 clean id=182（parent_id 错位）; sim=0.0667 ngram=0.0
evidence_unit_semantic_no_match,62_u2,62,unit_text 唯一命中 clean id=182（parent_id 错位）; sim=0.1351 ngram=0.0303
evidence_unit_semantic_no_match,63_u1,63,unit_text 唯一命中 clean id=183（parent_id 错位）; sim=0.0526 ngram=0.0
evidence_unit_semantic_no_match,63_u2,63,unit_text 唯一命中 clean id=183（parent_id 错位）; sim=0.0784 ngram=0.0
evidence_unit_semantic_no_match,63_u3,63,unit_text 唯一命中 clean id=183（parent_id 错位）; sim=0.0 ngram=0.0
evidence_unit_semantic_no_match,64_u1,64,unit_text 唯一命中 clean id=184（parent_id 错位）; sim=0.0615 ngram=0.0
evidence_unit_semantic_no_match,64_u2,64,unit_text 唯一命中 clean id=184（parent_id 错位）; sim=0.0816 ngram=0.0
evidence_unit_semantic_no_match,64_u3,64,unit_text 唯一命中 clean id=184（parent_id 错位）; sim=0.0488 ngram=0.0
evidence_unit_semantic_no_match,65_u1,65,unit_text 唯一命中 clean id=185（parent_id 错位）; sim=0.0698 ngram=0.0
evidence_unit_semantic_no_match,65_u2,65,unit_text 唯一命中 clean id=185（parent_id 错位）; sim=0.0303 ngram=0.0
evidence_unit_semantic_no_match,65_u3,65,unit_text 唯一命中 clean id=185（parent_id 错位）; sim=0.0328 ngram=0.0
evidence_unit_semantic_no_match,66_u1,66,unit_text 唯一命中 clean id=186（parent_id 错位）; sim=0.0976 ngram=0.0
evidence_unit_semantic_no_match,66_u2,66,unit_text 唯一命中 clean id=186（parent_id 错位）; sim=0.0667 ngram=0.0
evidence_unit_semantic_no_match,66_u3,66,unit_text 唯一命中 clean id=186（parent_id 错位）; sim=0.1 ngram=0.0
evidence_unit_semantic_no_match,66_u4,66,unit_text 唯一命中 clean id=186（parent_id 错位）; sim=0.0811 ngram=0.0
evidence_unit_semantic_no_match,67_u1,67,unit_text 唯一命中 clean id=187（parent_id 错位）; sim=0.0667 ngram=0.0
evidence_unit_semantic_no_match,67_u2,67,unit_text 唯一命中 clean id=187（parent_id 错位）; sim=0.0625 ngram=0.0
evidence_unit_semantic_no_match,67_u3,67,unit_text 唯一命中 clean id=187（parent_id 错位）; sim=0.1875 ngram=0.0
evidence_unit_semantic_no_match,67_u4,67,unit_text 唯一命中 clean id=187（parent_id 错位）; sim=0.0 ngram=0.0
evidence_unit_semantic_no_match,68_u1,68,unit_text 唯一命中 clean id=188（parent_id 错位）; sim=0.0308 ngram=0.0
evidence_unit_semantic_no_match,68_u2,68,unit_text 唯一命中 clean id=188（parent_id 错位）; sim=0.0317 ngram=0.0
evidence_unit_semantic_no_match,68_u3,68,unit_text 唯一命中 clean id=188（parent_id 错位）; sim=0.0597 ngram=0.0
evidence_unit_semantic_no_match,68_u4,68,unit_text 唯一命中 clean id=188（parent_id 错位）; sim=0.0345 ngram=0.0
evidence_unit_semantic_no_match,69_u1,69,unit_text 唯一命中 clean id=189（parent_id 错位）; sim=0.0625 ngram=0.0
evidence_unit_semantic_no_match,69_u2,69,unit_text 唯一命中 clean id=189（parent_id 错位）; sim=0.0244 ngram=0.0
evidence_unit_semantic_no_match,70_u1,70,unit_text 唯一命中 clean id=190（parent_id 错位）; sim=0.0263 ngram=0.0
evidence_unit_semantic_no_match,70_u2,70,unit_text 唯一命中 clean id=190（parent_id 错位）; sim=0.0811 ngram=0.0
evidence_unit_semantic_no_match,70_u3,70,unit_text 唯一命中 clean id=190（parent_id 错位）; sim=0.0548 ngram=0.0
evidence_unit_semantic_no_match,70_u4,70,unit_text 唯一命中 clean id=190（parent_id 错位）; sim=0.0541 ngram=0.0
evidence_unit_semantic_no_match,70_u5,70,unit_text 唯一命中 clean id=190（parent_id 错位）; sim=0.0278 ngram=0.0
evidence_unit_semantic_no_match,71_u1,71,unit_text 唯一命中 clean id=191（parent_id 错位）; sim=0.025 ngram=0.0
evidence_unit_semantic_no_match,71_u2,71,unit_text 唯一命中 clean id=191（parent_id 错位）; sim=0.0 ngram=0.0
evidence_unit_semantic_no_match,71_u3,71,unit_text 唯一命中 clean id=191（parent_id 错位）; sim=0.0513 ngram=0.0
evidence_unit_semantic_no_match,71_u4,71,unit_text 唯一命中 clean id=191（parent_id 错位）; sim=0.027 ngram=0.0
evidence_unit_semantic_no_match,71_u5,71,unit_text 唯一命中 clean id=191（parent_id 错位）; sim=0.0294 ngram=0.0
evidence_unit_semantic_no_match,72_u1,72,unit_text 唯一命中 clean id=192（parent_id 错位）; sim=0.0784 ngram=0.0
evidence_unit_semantic_no_match,72_u2,72,unit_text 唯一命中 clean id=192（parent_id 错位）; sim=0.0 ngram=0.0
evidence_unit_semantic_no_match,72_u3,72,unit_text 唯一命中 clean id=192（parent_id 错位）; sim=0.0392 ngram=0.0
evidence_unit_semantic_no_match,72_u4,72,unit_text 唯一命中 clean id=192（parent_id 错位）; sim=0.0 ngram=0.0
evidence_unit_semantic_no_match,73_u1,73,unit_text 唯一命中 clean id=193（parent_id 错位）; sim=0.05 ngram=0.0
evidence_unit_semantic_no_match,73_u2,73,unit_text 唯一命中 clean id=193（parent_id 错位）; sim=0.0 ngram=0.0
evidence_unit_semantic_no_match,74_u1,74,unit_text 唯一命中 clean id=194（parent_id 错位）; sim=0.0889 ngram=0.0
evidence_unit_semantic_no_match,74_u2,74,unit_text 唯一命中 clean id=194（parent_id 错位）; sim=0.0465 ngram=0.0
evidence_unit_semantic_no_match,75_u1,75,unit_text 唯一命中 clean id=195（parent_id 错位）; sim=0.0667 ngram=0.0
evidence_unit_semantic_no_match,75_u2,75,unit_text 唯一命中 clean id=195（parent_id 错位）; sim=0.1333 ngram=0.0
evidence_unit_semantic_no_match,76_u1,76,unit_text 唯一命中 clean id=196（parent_id 错位）; sim=0.0385 ngram=0.0
evidence_unit_semantic_no_match,76_u2,76,unit_text 唯一命中 clean id=196（parent_id 错位）; sim=0.0196 ngram=0.0
evidence_unit_semantic_no_match,77_u1,77,unit_text 唯一命中 clean id=197（parent_id 错位）; sim=0.0667 ngram=0.0
evidence_unit_semantic_no_match,77_u2,77,unit_text 唯一命中 clean id=197（parent_id 错位）; sim=0.0 ngram=0.0
evidence_unit_semantic_no_match,77_u3,77,unit_text 唯一命中 clean id=197（parent_id 错位）; sim=0.0 ngram=0.0
evidence_unit_semantic_no_match,77_u4,77,unit_text 唯一命中 clean id=197（parent_id 错位）; sim=0.0 ngram=0.0
evidence_unit_semantic_no_match,78_u1,78,unit_text 唯一命中 clean id=198（parent_id 错位）; sim=0.0471 ngram=0.0
evidence_unit_semantic_no_match,78_u2,78,unit_text 唯一命中 clean id=198（parent_id 错位）; sim=0.0241 ngram=0.0
evidence_unit_semantic_no_match,78_u3,78,unit_text 唯一命中 clean id=198（parent_id 错位）; sim=0.0698 ngram=0.0
evidence_unit_semantic_no_match,79_u1,79,unit_text 唯一命中 clean id=199（parent_id 错位）; sim=0.0357 ngram=0.0
evidence_unit_semantic_no_match,79_u2,79,unit_text 唯一命中 clean id=199（parent_id 错位）; sim=0.0909 ngram=0.0
evidence_unit_semantic_no_match,79_u3,79,unit_text 唯一命中 clean id=199（parent_id 错位）; sim=0.0 ngram=0.0
evidence_unit_semantic_no_match,80_u1,80,unit_text 唯一命中 clean id=200（parent_id 错位）; sim=0.0299 ngram=0.0
evidence_unit_semantic_no_match,80_u2,80,unit_text 唯一命中 clean id=200（parent_id 错位）; sim=0.0541 ngram=0.0
evidence_unit_semantic_no_match,81_u1,81,unit_text 唯一命中 clean id=201（parent_id 错位）; sim=0.1034 ngram=0.0
evidence_unit_semantic_no_match,81_u2,81,unit_text 唯一命中 clean id=201（parent_id 错位）; sim=0.0 ngram=0.0
evidence_unit_semantic_no_match,82_u1,82,unit_text 唯一命中 clean id=202（parent_id 错位）; sim=0.0435 ngram=0.0
evidence_unit_semantic_no_match,82_u2,82,unit_text 唯一命中 clean id=202（parent_id 错位）; sim=0.0328 ngram=0.0
evidence_unit_semantic_no_match,82_u3,82,unit_text 唯一命中 clean id=202（parent_id 错位）; sim=0.04 ngram=0.0
evidence_unit_semantic_no_match,83_u1,83,unit_text 唯一命中 clean id=203（parent_id 错位）; sim=0.1591 ngram=0.0
evidence_unit_semantic_no_match,83_u2,83,unit_text 命中多个 clean id（candidate_count=2），来源不确定; sim=0.0 ngram=0.0
evidence_unit_semantic_no_match,84_u1,84,unit_text 唯一命中 clean id=204（parent_id 错位）; sim=0.0917 ngram=0.0
evidence_unit_semantic_no_match,84_u2,84,unit_text 唯一命中 clean id=204（parent_id 错位）; sim=0.0172 ngram=0.0
evidence_unit_semantic_no_match,85_u1,85,unit_text 唯一命中 clean id=205（parent_id 错位）; sim=0.086 ngram=0.0
evidence_unit_semantic_no_match,85_u2,85,unit_text 唯一命中 clean id=205（parent_id 错位）; sim=0.0583 ngram=0.0
evidence_unit_semantic_no_match,85_u3,85,unit_text 唯一命中 clean id=205（parent_id 错位）; sim=0.0632 ngram=0.0
evidence_unit_semantic_no_match,86_u1,86,unit_text 唯一命中 clean id=206（parent_id 错位）; sim=0.019 ngram=0.0
evidence_unit_semantic_no_match,86_u2,86,unit_text 唯一命中 clean id=206（parent_id 错位）; sim=0.0893 ngram=0.0
evidence_unit_semantic_no_match,86_u3,86,unit_text 唯一命中 clean id=206（parent_id 错位）; sim=0.0877 ngram=0.0
evidence_unit_semantic_no_match,86_u4,86,unit_text 唯一命中 clean id=206（parent_id 错位）; sim=0.0893 ngram=0.0
evidence_unit_semantic_no_match,87_u1,87,unit_text 唯一命中 clean id=207（parent_id 错位）; sim=0.0952 ngram=0.0
evidence_unit_semantic_no_match,87_u2,87,unit_text 唯一命中 clean id=207（parent_id 错位）; sim=0.0833 ngram=0.0
evidence_unit_semantic_no_match,87_u3,87,unit_text 唯一命中 clean id=207（parent_id 错位）; sim=0.0513 ngram=0.0
evidence_unit_semantic_no_match,87_u4,87,unit_text 唯一命中 clean id=207（parent_id 错位）; sim=0.0541 ngram=0.0
evidence_unit_semantic_no_match,87_u5,87,unit_text 唯一命中 clean id=207（parent_id 错位）; sim=0.15 ngram=0.0
evidence_unit_semantic_no_match,88_u1,88,unit_text 唯一命中 clean id=208（parent_id 错位）; sim=0.0 ngram=0.0
evidence_unit_semantic_no_match,88_u2,88,unit_text 唯一命中 clean id=208（parent_id 错位）; sim=0.1143 ngram=0.0
evidence_unit_semantic_no_match,89_u1,89,unit_text 唯一命中 clean id=209（parent_id 错位）; sim=0.0541 ngram=0.0
evidence_unit_semantic_no_match,89_u2,89,unit_text 唯一命中 clean id=209（parent_id 错位）; sim=0.0588 ngram=0.0
evidence_unit_semantic_no_match,90_u1,90,unit_text 唯一命中 clean id=210（parent_id 错位）; sim=0.0238 ngram=0.0
evidence_unit_semantic_no_match,90_u2,90,unit_text 唯一命中 clean id=210（parent_id 错位）; sim=0.0 ngram=0.0
evidence_unit_semantic_no_match,90_u3,90,unit_text 唯一命中 clean id=210（parent_id 错位）; sim=0.0 ngram=0.0
evidence_unit_semantic_no_match,91_u1,91,unit_text 唯一命中 clean id=211（parent_id 错位）; sim=0.1053 ngram=0.0
evidence_unit_semantic_no_match,91_u2,91,unit_text 唯一命中 clean id=211（parent_id 错位）; sim=0.0556 ngram=0.0
evidence_unit_semantic_no_match,92_u1,92,unit_text 唯一命中 clean id=212（parent_id 错位）; sim=0.0256 ngram=0.0
evidence_unit_semantic_no_match,92_u2,92,unit_text 唯一命中 clean id=212（parent_id 错位）; sim=0.0126 ngram=0.0
evidence_unit_semantic_no_match,92_u3,92,unit_text 唯一命中 clean id=212（parent_id 错位）; sim=0.0225 ngram=0.0
evidence_unit_semantic_no_match,93_u1,93,unit_text 唯一命中 clean id=213（parent_id 错位）; sim=0.087 ngram=0.0
evidence_unit_semantic_no_match,93_u2,93,unit_text 唯一命中 clean id=213（parent_id 错位）; sim=0.0833 ngram=0.0
evidence_unit_semantic_no_match,94_u1,94,unit_text 唯一命中 clean id=214（parent_id 错位）; sim=0.0725 ngram=0.0278
evidence_unit_semantic_no_match,94_u2,94,unit_text 唯一命中 clean id=214（parent_id 错位）; sim=0.1558 ngram=0.0278
evidence_unit_semantic_no_match,95_u1,95,unit_text 唯一命中 clean id=215（parent_id 错位）; sim=0.093 ngram=0.0
evidence_unit_semantic_no_match,96_u1,96,unit_text 唯一命中 clean id=216（parent_id 错位）; sim=0.0513 ngram=0.0
evidence_unit_semantic_no_match,96_u2,96,unit_text 唯一命中 clean id=216（parent_id 错位）; sim=0.08 ngram=0.0
evidence_unit_semantic_no_match,96_u3,96,unit_text 命中多个 clean id（candidate_count=6），来源不确定; sim=0.0 ngram=0.0
evidence_unit_semantic_no_match,97_u1,97,unit_text 唯一命中 clean id=217（parent_id 错位）; sim=0.0294 ngram=0.0
evidence_unit_semantic_no_match,97_u2,97,unit_text 唯一命中 clean id=217（parent_id 错位）; sim=0.0 ngram=0.0
evidence_unit_semantic_no_match,97_u3,97,unit_text 唯一命中 clean id=217（parent_id 错位）; sim=0.0432 ngram=0.0
evidence_unit_semantic_no_match,97_u4,97,unit_text 唯一命中 clean id=217（parent_id 错位）; sim=0.0288 ngram=0.0
evidence_unit_semantic_no_match,97_u5,97,unit_text 唯一命中 clean id=217（parent_id 错位）; sim=0.0146 ngram=0.0
evidence_unit_semantic_no_match,97_u6,97,unit_text 唯一命中 clean id=217（parent_id 错位）; sim=0.0426 ngram=0.0
evidence_unit_semantic_no_match,98_u1,98,unit_text 唯一命中 clean id=218（parent_id 错位）; sim=0.0638 ngram=0.0
evidence_unit_semantic_no_match,98_u2,98,unit_text 唯一命中 clean id=218（parent_id 错位）; sim=0.087 ngram=0.0
evidence_unit_semantic_no_match,99_u1,99,unit_text 唯一命中 clean id=219（parent_id 错位）; sim=0.058 ngram=0.0
evidence_unit_semantic_no_match,99_u2,99,unit_text 唯一命中 clean id=219（parent_id 错位）; sim=0.0882 ngram=0.0
evidence_unit_semantic_no_match,99_u3,99,unit_text 唯一命中 clean id=219（parent_id 错位）; sim=0.0333 ngram=0.0
evidence_unit_semantic_no_match,99_u4,99,unit_text 唯一命中 clean id=219（parent_id 错位）; sim=0.1316 ngram=0.0952
evidence_unit_semantic_no_match,100_u1,100,unit_text 唯一命中 clean id=220（parent_id 错位）; sim=0.0353 ngram=0.0
evidence_unit_semantic_no_match,100_u2,100,unit_text 唯一命中 clean id=220（parent_id 错位）; sim=0.0552 ngram=0.0
evidence_unit_semantic_no_match,100_u3,100,unit_text 唯一命中 clean id=220（parent_id 错位）; sim=0.044 ngram=0.0
evidence_unit_semantic_no_match,101_u1,101,unit_text 唯一命中 clean id=221（parent_id 错位）; sim=0.0667 ngram=0.0
evidence_unit_semantic_no_match,101_u2,101,unit_text 唯一命中 clean id=221（parent_id 错位）; sim=0.0 ngram=0.0
evidence_unit_semantic_no_match,102_u1,102,unit_text 唯一命中 clean id=222（parent_id 错位）; sim=0.1017 ngram=0.0
evidence_unit_semantic_no_match,103_u1,103,unit_text 唯一命中 clean id=223（parent_id 错位）; sim=0.0583 ngram=0.0
evidence_unit_semantic_no_match,104_u1,104,unit_text 唯一命中 clean id=224（parent_id 错位）; sim=0.125 ngram=0.0
evidence_unit_semantic_no_match,105_u1,105,unit_text 唯一命中 clean id=225（parent_id 错位）; sim=0.0606 ngram=0.0
evidence_unit_semantic_no_match,106_u1,106,unit_text 唯一命中 clean id=226（parent_id 错位）; sim=0.0238 ngram=0.0
evidence_unit_semantic_no_match,106_u2,106,unit_text 唯一命中 clean id=226（parent_id 错位）; sim=0.0244 ngram=0.0
evidence_unit_semantic_no_match,107_u1,107,unit_text 唯一命中 clean id=227（parent_id 错位）; sim=0.0526 ngram=0.0
evidence_unit_semantic_no_match,107_u2,107,unit_text 唯一命中 clean id=227（parent_id 错位）; sim=0.08 ngram=0.0
evidence_unit_semantic_no_match,107_u3,107,unit_text 唯一命中 clean id=227（parent_id 错位）; sim=0.1351 ngram=0.0
evidence_unit_semantic_no_match,108_u1,108,unit_text 唯一命中 clean id=228（parent_id 错位）; sim=0.0678 ngram=0.0
evidence_unit_semantic_no_match,108_u2,108,unit_text 唯一命中 clean id=228（parent_id 错位）; sim=0.0392 ngram=0.0
evidence_unit_semantic_no_match,108_u3,108,unit_text 唯一命中 clean id=228（parent_id 错位）; sim=0.1404 ngram=0.0
evidence_unit_semantic_no_match,109_u1,109,unit_text 唯一命中 clean id=229（parent_id 错位）; sim=0.0 ngram=0.0
evidence_unit_semantic_no_match,109_u2,109,unit_text 唯一命中 clean id=229（parent_id 错位）; sim=0.0889 ngram=0.0
evidence_unit_semantic_no_match,110_u1,110,unit_text 唯一命中 clean id=230（parent_id 错位）; sim=0.1091 ngram=0.0
evidence_unit_semantic_no_match,111_u1,111,unit_text 唯一命中 clean id=231（parent_id 错位）; sim=0.0571 ngram=0.0
evidence_unit_semantic_no_match,111_u2,111,unit_text 唯一命中 clean id=231（parent_id 错位）; sim=0.0 ngram=0.0
evidence_unit_semantic_no_match,111_u3,111,unit_text 唯一命中 clean id=231（parent_id 错位）; sim=0.0 ngram=0.0
evidence_unit_semantic_no_match,112_u1,112,unit_text 唯一命中 clean id=232（parent_id 错位）; sim=0.0543 ngram=0.0
evidence_unit_semantic_no_match,113_u1,113,unit_text 唯一命中 clean id=233（parent_id 错位）; sim=0.022 ngram=0.0
evidence_unit_semantic_no_match,113_u2,113,unit_text 唯一命中 clean id=233（parent_id 错位）; sim=0.0825 ngram=0.0455
evidence_unit_semantic_no_match,114_u1,114,unit_text 唯一命中 clean id=234（parent_id 错位）; sim=0.1143 ngram=0.0
evidence_unit_semantic_no_match,114_u2,114,unit_text 唯一命中 clean id=234（parent_id 错位）; sim=0.2222 ngram=0.0
evidence_unit_semantic_no_match,114_u3,114,unit_text 唯一命中 clean id=234（parent_id 错位）; sim=0.1429 ngram=0.0
evidence_unit_semantic_no_match,114_u4,114,unit_text 唯一命中 clean id=234（parent_id 错位）; sim=0.0541 ngram=0.0
evidence_unit_semantic_no_match,115_u1,115,unit_text 唯一命中 clean id=235（parent_id 错位）; sim=0.12 ngram=0.0
evidence_unit_semantic_no_match,116_u1,116,unit_text 唯一命中 clean id=236（parent_id 错位）; sim=0.04 ngram=0.0
evidence_unit_semantic_no_match,116_u2,116,unit_text 唯一命中 clean id=236（parent_id 错位）; sim=0.0 ngram=0.0
evidence_unit_semantic_no_match,116_u3,116,unit_text 唯一命中 clean id=236（parent_id 错位）; sim=0.12 ngram=0.125
evidence_unit_semantic_no_match,116_u4,116,unit_text 唯一命中 clean id=236（parent_id 错位）; sim=0.1053 ngram=0.0667
evidence_unit_semantic_no_match,117_u1,117,unit_text 唯一命中 clean id=237（parent_id 错位）; sim=0.0702 ngram=0.0
evidence_unit_semantic_no_match,117_u2,117,unit_text 唯一命中 clean id=237（parent_id 错位）; sim=0.0952 ngram=0.0
evidence_unit_semantic_no_match,118_u1,118,unit_text 唯一命中 clean id=238（parent_id 错位）; sim=0.0 ngram=0.0
evidence_unit_semantic_no_match,118_u2,118,unit_text 唯一命中 clean id=238（parent_id 错位）; sim=0.0606 ngram=0.0
evidence_unit_semantic_no_match,119_u1,119,unit_text 唯一命中 clean id=239（parent_id 错位）; sim=0.0706 ngram=0.0
evidence_unit_semantic_no_match,119_u2,119,unit_text 唯一命中 clean id=239（parent_id 错位）; sim=0.0471 ngram=0.0
evidence_unit_semantic_no_match,119_u3,119,unit_text 唯一命中 clean id=239（parent_id 错位）; sim=0.0482 ngram=0.0
evidence_unit_semantic_no_match,120_u1,120,unit_text 唯一命中 clean id=240（parent_id 错位）; sim=0.2203 ngram=0.0238
evidence_unit_semantic_no_match,120_u2,120,unit_text 唯一命中 clean id=240（parent_id 错位）; sim=0.124 ngram=0.0
evidence_unit_semantic_no_match,120_u3,120,unit_text 唯一命中 clean id=240（parent_id 错位）; sim=0.0741 ngram=0.0
evidence_unit_semantic_no_match,121_u1,121,unit_text 唯一命中 clean id=241（parent_id 错位）; sim=0.0682 ngram=0.0
evidence_unit_semantic_no_match,121_u2,121,unit_text 唯一命中 clean id=241（parent_id 错位）; sim=0.1327 ngram=0.0526
evidence_unit_semantic_no_match,121_u3,121,unit_text 唯一命中 clean id=241（parent_id 错位）; sim=0.1209 ngram=0.129
evidence_unit_semantic_no_match,121_u4,121,unit_text 唯一命中 clean id=241（parent_id 错位）; sim=0.0366 ngram=0.0
evidence_unit_semantic_no_match,122_u1,122,unit_text 唯一命中 clean id=242（parent_id 错位）; sim=0.0545 ngram=0.0
evidence_unit_semantic_no_match,122_u2,122,unit_text 唯一命中 clean id=242（parent_id 错位）; sim=0.0755 ngram=0.0
evidence_unit_semantic_no_match,122_u3,122,unit_text 唯一命中 clean id=242（parent_id 错位）; sim=0.0622 ngram=0.0
evidence_unit_semantic_no_match,122_u4,122,unit_text 唯一命中 clean id=242（parent_id 错位）; sim=0.0299 ngram=0.0
evidence_unit_semantic_no_match,123_u1,123,unit_text 唯一命中 clean id=243（parent_id 错位）; sim=0.0199 ngram=0.0
evidence_unit_semantic_no_match,123_u2,123,unit_text 唯一命中 clean id=243（parent_id 错位）; sim=0.0343 ngram=0.0
evidence_unit_semantic_no_match,123_u3,123,unit_text 唯一命中 clean id=243（parent_id 错位）; sim=0.0424 ngram=0.0
evidence_unit_semantic_no_match,124_u1,124,unit_text 唯一命中 clean id=244（parent_id 错位）; sim=0.0854 ngram=0.04
evidence_unit_semantic_no_match,124_u2,124,unit_text 唯一命中 clean id=244（parent_id 错位）; sim=0.1095 ngram=0.0
evidence_unit_semantic_no_match,125_u1,125,unit_text 唯一命中 clean id=245（parent_id 错位）; sim=0.0298 ngram=0.0
evidence_unit_semantic_no_match,125_u2,125,unit_text 唯一命中 clean id=245（parent_id 错位）; sim=0.0173 ngram=0.0
evidence_unit_semantic_no_match,125_u3,125,unit_text 唯一命中 clean id=245（parent_id 错位）; sim=0.034 ngram=0.0
evidence_unit_semantic_no_match,125_u4,125,unit_text 唯一命中 clean id=245（parent_id 错位）; sim=0.0089 ngram=0.0
evidence_unit_semantic_no_match,126_u1,126,unit_text 唯一命中 clean id=246（parent_id 错位）; sim=0.012 ngram=0.0
evidence_unit_semantic_no_match,126_u2,126,unit_text 唯一命中 clean id=246（parent_id 错位）; sim=0.0235 ngram=0.0
evidence_unit_semantic_no_match,126_u3,126,unit_text 唯一命中 clean id=246（parent_id 错位）; sim=0.0239 ngram=0.0
evidence_unit_semantic_no_match,126_u4,126,unit_text 唯一命中 clean id=246（parent_id 错位）; sim=0.0121 ngram=0.0
evidence_unit_semantic_no_match,126_u5,126,unit_text 唯一命中 clean id=246（parent_id 错位）; sim=0.003 ngram=0.0
evidence_unit_semantic_no_match,126_u6,126,unit_text 唯一命中 clean id=246（parent_id 错位）; sim=0.0151 ngram=0.0
evidence_unit_semantic_no_match,126_u7,126,unit_text 唯一命中 clean id=246（parent_id 错位）; sim=0.012 ngram=0.0
evidence_unit_semantic_no_match,126_u8,126,unit_text 唯一命中 clean id=246（parent_id 错位）; sim=0.0119 ngram=0.0
evidence_unit_semantic_no_match,127_u1,127,unit_text 唯一命中 clean id=247（parent_id 错位）; sim=0.0526 ngram=0.0
evidence_unit_semantic_no_match,127_u2,127,unit_text 唯一命中 clean id=247（parent_id 错位）; sim=0.0556 ngram=0.0
evidence_unit_semantic_no_match,128_u1,128,unit_text 唯一命中 clean id=248（parent_id 错位）; sim=0.0658 ngram=0.0
evidence_unit_semantic_no_match,128_u2,128,unit_text 唯一命中 clean id=248（parent_id 错位）; sim=0.0854 ngram=0.0
evidence_unit_semantic_no_match,128_u3,128,unit_text 唯一命中 clean id=248（parent_id 错位）; sim=0.0395 ngram=0.0
evidence_unit_semantic_no_match,128_u4,128,unit_text 唯一命中 clean id=248（parent_id 错位）; sim=0.0494 ngram=0.0
evidence_unit_semantic_no_match,128_u5,128,unit_text 唯一命中 clean id=248（parent_id 错位）; sim=0.0667 ngram=0.0
evidence_unit_semantic_no_match,129_u1,129,unit_text 唯一命中 clean id=249（parent_id 错位）; sim=0.0909 ngram=0.0
evidence_unit_semantic_no_match,129_u2,129,unit_text 唯一命中 clean id=249（parent_id 错位）; sim=0.1135 ngram=0.0135
evidence_unit_semantic_no_match,129_u3,129,unit_text 唯一命中 clean id=249（parent_id 错位）; sim=0.0829 ngram=0.0135
evidence_unit_semantic_no_match,130_u1,130,unit_text 唯一命中 clean id=250（parent_id 错位）; sim=0.0523 ngram=0.0
evidence_unit_semantic_no_match,130_u2,130,unit_text 唯一命中 clean id=250（parent_id 错位）; sim=0.0822 ngram=0.0
evidence_unit_semantic_no_match,130_u3,130,unit_text 唯一命中 clean id=250（parent_id 错位）; sim=0.0559 ngram=0.0
evidence_unit_semantic_no_match,131_u1,131,unit_text 唯一命中 clean id=251（parent_id 错位）; sim=0.0741 ngram=0.0
evidence_unit_semantic_no_match,131_u2,131,unit_text 唯一命中 clean id=251（parent_id 错位）; sim=0.0617 ngram=0.0
evidence_unit_semantic_no_match,131_u3,131,unit_text 唯一命中 clean id=251（parent_id 错位）; sim=0.0349 ngram=0.0
