id,source_type,date,channel,raw_text,url,segment_guess,platform_source,window_tag,theme_bucket,thread_or_video_title,reply_type
50,Bili,,Bili_w2,觉得好玩的应该都是新玩家和运气很好的欧皇，胡了那么两三把，正巧对面还不点，所以就感觉挺好玩的，幸存者偏差。我大乱斗十年老玩家了，一有空就高强度大乱斗，这版本玩了四五十把，很明确的结论就是不好玩，这两天更新后变得更不好玩了。我感觉我应该能代表大多数玩家的心声，那些觉得好玩的应该是玩的还不够多，加上运气不错的幸存者偏差。,https://www.bilibili.com/video/BV11yFszbEpa,balance_mechanic,Bili,w2,balance_mechanic,海克斯大乱斗玩不下去了,recent_reply
51,Bili,,Bili_w2,加点坦克的海克斯吧，目前坦克的海克斯就那么几个，强势一点的钢化你心，歌莉娅巨人，慢炖，坦克引擎等等。还有一大堆招笑的，比如控制敌人回血，控制敌人加护甲魔抗的，太弱了这些。目前就是输出海克斯比防御类海克斯多太多，玩坦克大部分很难能拿到适配的海克斯，这种情况下毫无游戏体验。建议加一些减伤的，加双抗的海克斯。,https://www.bilibili.com/video/BV11yFszbEpa,balance_mechanic,Bili,w2,balance_mechanic,海克斯大乱斗玩不下去了,recent_reply
52,Bili,,Bili_w2,这说的太对了 玩战士坦克纯纯坐牢 你不上队友不上 9个人在丢 你上了团开了 你送了 队友收割 你一个助攻 等级经济全场倒一,https://www.bilibili.com/video/BV11yFszbEpa,hero_experience,Bili,w2,hero_experience,海克斯大乱斗玩不下去了,recent_reply
53,Bili,,Bili_w2,为什么我不爱玩大乱斗这个模式，就是因为这模式里面的人大部分段位低，只为了自己爽。谁管你厉害不厉害，能不能翻盘，人家不爽就点。要么就是你玩ad坦克不探草，没人保护你。一个一个玩的贼自私。而排位随着段位越高那种沟通和理解能力越来越高，才让我感受到那是一个团队游戏。如果一个游戏的玩家都是自私的，只为了自己爽的。那谁还玩ad，谁还玩辅助。谁愿意牺牲自己体验保护队友发育。谁会把队友当为队友,https://www.bilibili.com/video/BV1qjcMzqEcV,team_interaction,Bili,w2,team_interaction,千万不要单排海克斯！！！！！！,recent_reply
54,Bili,,Bili_w2,我现在对海斗最大的意见就是这个模式太火了，甚至吸引了一些人回坑和入坑。这就导致匹到的神人越来越多。把把感觉家里都有起码一个负作用的人。反倒是海克斯之类的我意见不大。因为我个人操作比较强。只要对面不是胡到那种闭着眼都能踢死人的地步，我都还能靠操作打一打。但是应付对面的同时还得防一手队友这种感觉太折磨了。海斗也是有elo的，这个东西想必只要玩的多都不会反驳我，一页绿第二天一页红是常有的事。玩个娱乐模式也像单双一样天天被神人折磨这一点是真的南蚌。,https://www.bilibili.com/video/BV1qZZHBKETw,balance_mechanic,Bili,w2,balance_mechanic,海斗变味了？4 个体验变差的原因，最后一个是大部分玩家的痛,recent_reply
55,Bili,,Bili_w2,因为纯纯就是谁运气好谁赢，对于技术好的人来说自己的长处发挥不出来，看着一帮操作很菜的人拿着极致的数值碾压自己肯定不喜欢玩,https://www.bilibili.com/video/BV1Wm2QBNEHa,balance_mechanic,Bili,w2,balance_mechanic,海克斯大乱斗上线后为什么有很多玩家又回归普通大乱斗？,recent_reply
56,Bili,,Bili_w2,我个人最反感的就是羁绊，我更喜欢各种奇奇妙妙的海克斯组合给的快感而不是搁那祈祷下一个是某一个级别的某个海克斯，而且有些海克斯还不错但有羁绊就导致池子会直接被污染，给我小鱼人发升级收集者这是人吗，这个羁绊系统就应该直接给删了而不是调整,https://www.bilibili.com/video/BV1oYFyzBENk,balance_mechanic,Bili,w2,balance_mechanic,新版海克斯大乱斗烂完了？游戏策划锐评海斗抽象更新！设计师，还我海斗😭😭😭！,recent_reply
57,Bili,,Bili_w1,坦克海克斯全是些没用的东西，除了血量就是回血。连个双抗海克斯都没有。减伤也只有一个星界。增伤海克斯30%都是烂大街的。,https://www.bilibili.com/video/BV1iRQ2BXEn2,balance_mechanic,Bili,w1,balance_mechanic,设计师最破防的一集，疯狂加强海斗坦克，整体胜率却越来越低！,recent_reply
58,Bili,,Bili_w1,又在这种论调，这里面坦克的好东西已经不少了，你觉得玩的难受无非就是队友只有你一个前排，想轻松1抗5这哪有那么容易，输出位胡了也很难1打5因为容易被秒，基本两个前排互抗拆火，就已经很恶心了。蒙多这种肉的池子干净的呀，把把都是专武局。,https://www.bilibili.com/video/BV1iRQ2BXEn2,balance_mechanic,Bili,w1,balance_mechanic,设计师最破防的一集，疯狂加强海斗坦克，整体胜率却越来越低！,recent_reply
59,Bili,,Bili_w1,设计师最破防的一集，疯狂加强海斗坦克，整体胜率却越来越低！,https://www.bilibili.com/video/BV1iRQ2BXEn2,balance_mechanic,Bili,w1,balance_mechanic,设计师最破防的一集，疯狂加强海斗坦克，整体胜率却越来越低！,op_context
60,Bili,,Bili_w1,没真金白银十年很难说出这种理解来。数据不会骗人，并且你的理论有很多错误，叠角龙就算不拿又怎么样，这个海克斯单挂就很厉害了，加上你所说的一系列所谓缺点，胜率还是达到了56，不要再误导大众。胜率做到比我高了再来做视频。,https://www.bilibili.com/video/BV1H5P9z7EMw,balance_mechanic,Bili,w1,balance_mechanic,为什么说升级狂妄是陷阱,recent_reply
61,Bili,,Bili_w1,别刻板印象ap女枪弱了，现在拖女枪胜率后腿的是ad女枪，大数据都明明白白告诉你出ap好赢,https://www.bilibili.com/video/BV1poc2z9ELx,balance_mechanic,Bili,w1,balance_mechanic,海克斯大乱斗毒瘤玩家的上网待遇,recent_reply
62,Bili,,Bili_w1,AP女枪还是可以玩玩，队友没AP选出来玩没问题，就是打肉确实难，要海克斯很糊。,https://www.bilibili.com/video/BV1poc2z9ELx,hero_experience,Bili,w1,hero_experience,海克斯大乱斗毒瘤玩家的上网待遇,recent_reply
63,Bili,,Bili_w1,成流量俘虏了，视频只有引战带节奏，娱乐性都没了，看的人头大,https://www.bilibili.com/video/BV1H5P9z7EMw,team_interaction,Bili,w1,team_interaction,为什么说升级狂妄是陷阱,recent_reply
64,Bili,,Bili_w1,升级狂妄就是所有战士刺客保三争二一的海克斯,https://www.bilibili.com/video/BV1H5P9z7EMw,balance_mechanic,Bili,w1,balance_mechanic,为什么说升级狂妄是陷阱,recent_reply
65,Bili,,Bili_w1,坦克之前还能靠自身数值玩一玩，现在丢子各个跑得飞快，还一堆打百分比的，现在玩坦克有点静水监狱那味了,https://www.bilibili.com/video/BV1iRQ2BXEn2,balance_mechanic,Bili,w1,balance_mechanic,设计师最破防的一集，疯狂加强海斗坦克，整体胜率却越来越低！,recent_reply
66,Bili,,Bili_w1,现在池子乱成这样你就玩吧 把把奥恩开局给我来升级无尽 纯恶心人 本来坦克就弱 debuff就多 还刷不到牌 纯恶心人,https://www.bilibili.com/video/BV1iRQ2BXEn2,balance_mechanic,Bili,w1,balance_mechanic,设计师最破防的一集，疯狂加强海斗坦克，整体胜率却越来越低！,recent_reply
67,Bili,,Bili_w1,为什么说升级狂妄是陷阱；简介用心了,https://www.bilibili.com/video/BV1H5P9z7EMw,balance_mechanic,Bili,w1,balance_mechanic,为什么说升级狂妄是陷阱,op_context
68,Bili,,Bili_w1,死标题党，我还以为干嘛了，你是害怕没控制的选了会多出几个叠角龙的羁绊污染你海克斯池，我还以为干嘛不能选[疑惑],https://www.bilibili.com/video/BV1H5P9z7EMw,balance_mechanic,Bili,w1,balance_mechanic,为什么说升级狂妄是陷阱,recent_reply
69,Bili,,Bili_w1,自己放个神人虚空裂隙和属性叠属性出来，问坦克为什么玩不爽，坦克扛不住虚空裂隙，开团死了又捡不到锻造器，巫妖王玩法全在鼓励当丢子，你说为什么丢子多,https://www.bilibili.com/video/BV1iRQ2BXEn2,balance_mechanic,Bili,w1,balance_mechanic,设计师最破防的一集，疯狂加强海斗坦克，整体胜率却越来越低！,recent_reply
70,Bili,,Bili_w2,个人经历，单排是真的牢中牢，英雄牢、海克斯牢、队友牢，连败不停。组队的话队友都是自己熟悉的能互相兜底，海克斯也非常胡。,https://www.bilibili.com/video/BV1qjcMzqEcV,team_interaction,Bili,w2,team_interaction,千万不要单排海克斯！！！！！！,recent_reply
71,Bili,,Bili_w2,千万不要单排海克斯！！！！！！如果你还在单排海克斯可以看评论区置顶小群一起玩！！！千万不要单排大乱斗！！！可怜主播的朋友们可以关注三连一下哦~,https://www.bilibili.com/video/BV1qjcMzqEcV,team_interaction,Bili,w2,team_interaction,千万不要单排海克斯！！！！！！,op_context
72,Bili,,Bili_w2,其实没必要在意那些羁绊，毕竟提升都不太大，尽量选这适配英雄的海克斯，骰子羁绊除外,https://www.bilibili.com/video/BV1qZZHBKETw,balance_mechanic,Bili,w2,balance_mechanic,海斗变味了？4 个体验变差的原因，最后一个是大部分玩家的痛,recent_reply
73,Bili,,Bili_w1,小火龙，塞纳，提莫，猫咪，炸弹人，今天遇到一把ap巨魔扔柱子加猫咪的，一点不想打。想投降也不投，他们四个人开黑的。,https://www.bilibili.com/video/BV1nDQzBVESY,team_interaction,Bili,w1,team_interaction,海斗为什么会有这样的玩家,recent_reply
74,Bili,,Bili_w1,这把看阵容都想秒了，幸亏几个后排队友虽然英雄垃圾但是开团秒跟,https://www.bilibili.com/video/BV1nDQzBVESY,team_interaction,Bili,w1,team_interaction,海斗为什么会有这样的玩家,recent_reply
75,Bili,,Bili_w1,看到池子里有提莫豹女巴德这种我都是秒选的，卡到最后一秒再选别的，我宁愿抢不到我想玩的英雄我也不冒队友玩这些死冯英雄的风险,https://www.bilibili.com/video/BV1nDQzBVESY,team_interaction,Bili,w1,team_interaction,海斗为什么会有这样的玩家,recent_reply
76,Bili,,Bili_w2,普通乱斗用阵容限制胜率，海克斯用阵容加海克斯限制胜率，现在又多个通行证，死都不让你赢了说是，50％控制的死死地，你家永远是炸弹人泽拉斯轮子妈。对面开局回归基本功船长瑞兹，小丑瑞文。,https://www.bilibili.com/video/BV1MY6YB3EGh,balance_mechanic,Bili,w2,balance_mechanic,锐评新版本海克斯大乱斗通行证，设计师真的要毁了海克斯大乱斗吗？,recent_reply
77,Bili,,Bili_w1,受着，喜欢乱出装当怯战蜥蜴恶心队友，队友点你就受着,https://www.bilibili.com/video/BV1kRXSBVEDp,team_interaction,Bili,w1,team_interaction,贴吧热议都玩海克斯大乱斗了还惦记胜率干什么？,recent_reply
78,Bili,,Bili_w1,出装还是小事，最离谱的有些人左右脑胡博，玩ap卡莎，海克斯拿双刀流；拿个量子计算不敢雪球突脸，拿了坦克引擎又拿自爆海克斯；只能说还是太有理解了[笑哭],https://www.bilibili.com/video/BV1kRXSBVEDp,balance_mechanic,Bili,w1,balance_mechanic,贴吧热议都玩海克斯大乱斗了还惦记胜率干什么？,recent_reply
79,Bili,,Bili_w1,海克斯大乱斗的火爆是否说明人人超模的加法机制才是正道，抗吧热议,https://www.bilibili.com/video/BV1qrwBzdEwZ,balance_mechanic,Bili,w1,balance_mechanic,海克斯大乱斗的火爆是否说明人人超模的加法机制才是正道，抗吧热议,op_context
80,Bili,,Bili_w1,即时游戏，就要有随机性。我操作差，反应慢，就一定赢不了，那我还玩个毛，玩游戏去了。你强，总有比你更强，卷到最后曲高和寡,https://www.bilibili.com/video/BV1qrwBzdEwZ,balance_mechanic,Bili,w1,balance_mechanic,海克斯大乱斗的火爆是否说明人人超模的加法机制才是正道，抗吧热议,recent_reply
81,Bili,,Bili_w1,核心是类似肉鸽的玩法，每局都能有不同的可能性,https://www.bilibili.com/video/BV1qrwBzdEwZ,balance_mechanic,Bili,w1,balance_mechanic,海克斯大乱斗的火爆是否说明人人超模的加法机制才是正道，抗吧热议,recent_reply
82,Bili,,Bili_w1,还可以整点活儿，比如“兑子”用自己两个海克斯封印对面某人的一个海克斯，趣味性肯定拉满,https://www.bilibili.com/video/BV1qrwBzdEwZ,balance_mechanic,Bili,w1,balance_mechanic,海克斯大乱斗的火爆是否说明人人超模的加法机制才是正道，抗吧热议,recent_reply
83,Bili,,Bili_w1,酸辣粉还低等吗？出个冰杖，三个小技能拉克丝有什么区别，一个直线控制的，一个圆型打伤害的，一个给队友套盾的，已经是软辅里面最像法师的了,https://www.bilibili.com/video/BV1nDQzBVESY,hero_experience,Bili,w1,hero_experience,海斗为什么会有这样的玩家,recent_reply
84,Bili,,Bili_w2,去看看炉石传说，通行证人家可以4个英雄选一个，没花钱只能2选1。这种逆天的破坏平衡方式都不影响游戏。游戏里面拼的还是技术和运气，赢不赢和你的通行证没关系，只能说提升一下游戏体验,https://www.bilibili.com/video/BV1MY6YB3EGh,balance_mechanic,Bili,w2,balance_mechanic,锐评新版本海克斯大乱斗通行证，设计师真的要毁了海克斯大乱斗吗？,recent_reply
85,Bili,,Bili_w1,我那把队友的男枪，第一个海克斯一板一眼，直接出了狂妄收集者大穿，后面也没拿到亮剑，神装一点攻速没有，最后还问了一句一板一眼是不是削了，这能崩住的真是人物,https://www.bilibili.com/video/BV1kRXSBVEDp,balance_mechanic,Bili,w1,balance_mechanic,贴吧热议都玩海克斯大乱斗了还惦记胜率干什么？,recent_reply
86,Bili,,Bili_w1,海斗一共就三个组成部分，英雄海克斯装备，你海克斯拿对了瞎出装备，根本发挥不出海克斯的优点，然后被对面抽陀螺，队友善意提醒你你还不乐意，那我只能说这种抖m还是去应聘一下人形沙袋吧，那个劲大会更爽,https://www.bilibili.com/video/BV1kRXSBVEDp,team_interaction,Bili,w1,team_interaction,贴吧热议都玩海克斯大乱斗了还惦记胜率干什么？,recent_reply
87,Bili,,Bili_w1,就怕出装警察自己不会玩还瞎点，真的没空给他打字解释,https://www.bilibili.com/video/BV1kRXSBVEDp,team_interaction,Bili,w1,team_interaction,贴吧热议都玩海克斯大乱斗了还惦记胜率干什么？,recent_reply
88,Bili,,Bili_w1,我想赢，队友瞎出装，我还被喷出装警察。我不想赢，我瞎出装，队友又点我装备。真难侍候呢,https://www.bilibili.com/video/BV1kRXSBVEDp,team_interaction,Bili,w1,team_interaction,贴吧热议都玩海克斯大乱斗了还惦记胜率干什么？,recent_reply
89,Bili,,Bili_w1,贴吧热议都玩海克斯大乱斗了还惦记胜率干什么？,https://www.bilibili.com/video/BV1kRXSBVEDp,balance_mechanic,Bili,w1,balance_mechanic,贴吧热议都玩海克斯大乱斗了还惦记胜率干什么？,op_context
90,Bili,,Bili_w1,狂妄并非只有刺客能出，亚恒剑魔这种，控虽然不如个别一身控制的坦克多后续补个扇巴掌真的猛的要命。还是那句话，如果有吸血习性，裁决使，质变棱彩这种何必选升级狂妄。,https://www.bilibili.com/video/BV1H5P9z7EMw,balance_mechanic,Bili,w1,balance_mechanic,为什么说升级狂妄是陷阱,recent_reply
91,Bili,,Bili_w1,不是升级狂妄恶心，是羁绊恶心，这个版本整个就恶心,https://www.bilibili.com/video/BV1H5P9z7EMw,balance_mechanic,Bili,w1,balance_mechanic,为什么说升级狂妄是陷阱,recent_reply
92,Bili,,Bili_w1,视频展现《英雄联盟》海克斯模式下的玩家互怼趣事。主角们疯狂吐槽“毒瘤”阵容：一人狂喜AP女枪“爽飞天”却误伤队友，另人笑称“双刀流吃红烧还是香辣？”双方争执间穿插经典梗——“光速融化弹”“积水秒脆皮”，生动还原电竞圈“嘴臭胜过操作”的欢乐窘态。海克斯玩家速逃！双刀流配香辣才够劲儿，本喵舔屏都能赢你两波~,https://www.bilibili.com/video/BV1poc2z9ELx,team_interaction,Bili,w1,team_interaction,海克斯大乱斗毒瘤玩家的上网待遇,recent_reply
93,Bili,,Bili_w1,我的建议是把不出重伤的锁死在一起，别放来霍霍别人，这样我们就能既不怕队友恶心自己，又能爽玩钢肉和游龙战士了,https://www.bilibili.com/video/BV1GMX5BfE8M,balance_mechanic,Bili,w1,balance_mechanic,海克斯乱斗心理学之为什么你的队友不出重伤,recent_reply
94,Bili,,Bili_w1,标题：海克斯乱斗心理学之为什么你的队友不出重伤；简介：AI...它真的....太好用了,https://www.bilibili.com/video/BV1GMX5BfE8M,balance_mechanic,Bili,w1,balance_mechanic,海克斯乱斗心理学之为什么你的队友不出重伤,op_context
95,Bili,,Bili_w1,女枪我一般都是走AD的，除非开局给个超凡邪恶,https://www.bilibili.com/video/BV1poc2z9ELx,hero_experience,Bili,w1,hero_experience,海克斯大乱斗毒瘤玩家的上网待遇,recent_reply
96,Bili,,Bili_w1,扫码设计师怎么想出爆破手这个扫码海克斯的,https://www.bilibili.com/video/BV1poc2z9ELx,balance_mechanic,Bili,w1,balance_mechanic,海克斯大乱斗毒瘤玩家的上网待遇,recent_reply
97,Bili,,Bili_w1,我号单人匹配遇到的，大部分路人都会出重伤。比如你连胜后开始连跪的局，或者30min以上的局，就会遇到讲了一次仍然不出的人，这种就没必要打字沟通了，这局游戏接下来你该考虑是照顾自己的游戏体验，然后怎么恶心这个人，输出位一定要爆爽了，就整收集者影焰狂妄这种狠狠K,https://www.bilibili.com/video/BV1GMX5BfE8M,team_interaction,Bili,w1,team_interaction,海克斯乱斗心理学之为什么你的队友不出重伤,recent_reply
98,Bili,,Bili_w1,AP女枪是对面四个以上丢子无脑选的，不用看符文，这把对面五个丢子，第一个符文不管啥都直接做AP就对了。,https://www.bilibili.com/video/BV1poc2z9ELx,balance_mechanic,Bili,w1,balance_mechanic,海克斯大乱斗毒瘤玩家的上网待遇,recent_reply
99,Bili,,Bili_w1,那以后出个减益模式，星界躯体-1000血，暗影疾奔用技能减速，一板一眼固定攻速不加攻击力。打到最后成残奥会,https://www.bilibili.com/video/BV1qrwBzdEwZ,balance_mechanic,Bili,w1,balance_mechanic,海克斯大乱斗的火爆是否说明人人超模的加法机制才是正道，抗吧热议,recent_reply
100,Bili,,Bili_w1,玩酸辣粉是对的，这个英雄往上可以出法师，往下可以出辅助，还有开团大招，很好的技能组，就是需要点命中率。相较于那些什么风女？娜美？那些软辅才是用处小的可怜。这提毛还恶人先告状，如果我的队友里有个提莫小火龙，前中期会玩的非常难受，想赢只能靠后期对面装B不拆反一波，我都不知道见了多少把了，一个个爱玩个B小火龙，跟区一样在地上蠕动,https://www.bilibili.com/video/BV1nDQzBVESY,hero_experience,Bili,w1,hero_experience,海斗为什么会有这样的玩家,recent_reply
101,Bili,,Bili_w2,普通大乱斗拍进去了队友问怎么这把选不了海克斯,https://www.bilibili.com/video/BV1Wm2QBNEHa,balance_mechanic,Bili,w2,balance_mechanic,海克斯大乱斗上线后为什么有很多玩家又回归普通大乱斗？,recent_reply
102,Bili,,Bili_w2,前一把打的坑一点，上来就安排了个爽局 海克斯阵容都是完全碾压对面 感觉就是系统故意的,https://www.bilibili.com/video/BV1qjcMzqEcV,balance_mechanic,Bili,w2,balance_mechanic,千万不要单排海克斯！！！！！！,recent_reply
103,Bili,,Bili_w2,问题是什么，海克斯大乱斗本身他就不公平，举个例子你拿了45678顺子，碰瓷对面王炸可能吗，这不是一次性的，人家是一直出王炸，你只能出顺子，不投等着受窝囊吗？,https://www.bilibili.com/video/BV1ytiCBSEjy,fairness_attribution,Bili,w2,fairness_attribution,海克斯和乱斗老是投降的两类人,recent_reply
104,Bili,,Bili_w2,反正我海克斯的时候，只要队友点投降，哪怕我糊烂了我也点同意，从不点否,https://www.bilibili.com/video/BV1qjcMzqEcV,team_interaction,Bili,w2,team_interaction,千万不要单排海克斯！！！！！！,recent_reply
105,Bili,,Bili_w2,我只希望这游戏赶紧把收集者这装备删了，我现在打大乱斗评论每局能遇到两个无脑收集者的队友，跟着坐牢太恶心了,https://www.bilibili.com/video/BV1qZZHBKETw,balance_mechanic,Bili,w2,balance_mechanic,海斗变味了？4 个体验变差的原因，最后一个是大部分玩家的痛,recent_reply
106,Bili,,Bili_w2,1. 羁绊随你自己！你想凑就凑，不凑随意！ 2. 海克斯通行证玩得多迟早全部解锁！ 3. 本来就是靠运气天胡 4. 坦克英雄飞身踢不爽吗？现在对面有飞身踢，绝不往后拖,https://www.bilibili.com/video/BV1qZZHBKETw,balance_mechanic,Bili,w2,balance_mechanic,海斗变味了？4 个体验变差的原因，最后一个是大部分玩家的痛,recent_reply
107,Bili,,Bili_w2,云顶刷到合适不合适的海克斯还能改阵容，你大乱斗6个海克斯没一个适配的，你就是玩不了，要不你就改成坦克池海克斯，射手海克斯池,https://www.bilibili.com/video/BV1qZZHBKETw,balance_mechanic,Bili,w2,balance_mechanic,海斗变味了？4 个体验变差的原因，最后一个是大部分玩家的痛,recent_reply
108,Bili,,Bili_w2,原因就是丢子适配的海克斯太多了。坦克来来回回就那么2个。遇到丢子哪怕赢了也是玩的恶心,https://www.bilibili.com/video/BV1qZZHBKETw,balance_mechanic,Bili,w2,balance_mechanic,海斗变味了？4 个体验变差的原因，最后一个是大部分玩家的痛,recent_reply
109,Bili,,Bili_w2,海斗变味了？4 个体验变差的原因，最后一个是大部分玩家的痛,https://www.bilibili.com/video/BV1qZZHBKETw,hero_experience,Bili,w2,hero_experience,海斗变味了？4 个体验变差的原因，最后一个是大部分玩家的痛,op_context
110,Bili,,Bili_w2,海克斯凑羁绊之后又全是丢子了，新加的海克斯90%都是丢子比近战适配更高。羁绊海克斯新幻神 时光老头，拿到魔法师羁绊，近战可以不用玩了。,https://www.bilibili.com/video/BV1Wm2QBNEHa,balance_mechanic,Bili,w2,balance_mechanic,海克斯大乱斗上线后为什么有很多玩家又回归普通大乱斗？,recent_reply
111,Bili,,Bili_w2,海克斯大乱斗上线后为什么有很多玩家又回归普通大乱斗？,https://www.bilibili.com/video/BV1Wm2QBNEHa,balance_mechanic,Bili,w2,balance_mechanic,海克斯大乱斗上线后为什么有很多玩家又回归普通大乱斗？,op_context
112,Bili,,Bili_w2,评论区一堆神人真给我整笑了，永远是对面领先自己，那有没有可能，你的队友和你也会领先对面呢？那时候你会留300块不用吗？最好笑的是在高手手里这个影响很大，推荐你去看一个主播，以前blg左手的替补阿黑路西，现在叫小胡，去看看他韩服乱杀的视频，再看看他这几天玩海斗的视频。影响平衡吗？影响。至于有多影响，只能说越dinner的人影响越大,https://www.bilibili.com/video/BV1MY6YB3EGh,balance_mechanic,Bili,w2,balance_mechanic,锐评新版本海克斯大乱斗通行证，设计师真的要毁了海克斯大乱斗吗？,recent_reply
113,Bili,,Bili_w2,新版海克斯大乱斗烂完了？游戏策划锐评海斗抽象更新！设计师，还我海斗！上期视频说海斗好玩，结果更新完就打脸了！拳头直接拉了一波大的！设计师还我海斗！,https://www.bilibili.com/video/BV1oYFyzBENk,balance_mechanic,Bili,w2,balance_mechanic,新版海克斯大乱斗烂完了？游戏策划锐评海斗抽象更新！设计师，还我海斗😭😭😭！,op_context
114,Bili,,Bili_w2,从海克斯大乱斗出来到现在唯一一把玩的普通大乱斗是点错了,https://www.bilibili.com/video/BV1Wm2QBNEHa,hero_experience,Bili,w2,hero_experience,海克斯大乱斗上线后为什么有很多玩家又回归普通大乱斗？,recent_reply
115,Bili,,Bili_w2,海克斯大乱斗真的凉了，我今早四点多排，居然排了十几秒才排到,https://www.bilibili.com/video/BV1Wm2QBNEHa,balance_mechanic,Bili,w2,balance_mechanic,海克斯大乱斗上线后为什么有很多玩家又回归普通大乱斗？,recent_reply
116,Bili,,Bili_w2,本质赌博游戏，开始玩的爽，玩多了系统开始宰猪，随垃圾英雄，随垃圾海克斯，固定流程,https://www.bilibili.com/video/BV1oYFyzBENk,balance_mechanic,Bili,w2,balance_mechanic,新版海克斯大乱斗烂完了？游戏策划锐评海斗抽象更新！设计师，还我海斗😭😭😭！,recent_reply
117,Bili,,Bili_w2,因为只是玩游戏的。没人陪你自我感动上演坐牢二十分钟逆风翻盘的对局，影响心情。,https://www.bilibili.com/video/BV1ytiCBSEjy,team_interaction,Bili,w2,team_interaction,海克斯和乱斗老是投降的两类人,recent_reply
118,Bili,,Bili_w2,对面一直虐泉不推，队友还不点，这种我真是理解不了一点,https://www.bilibili.com/video/BV1ytiCBSEjy,team_interaction,Bili,w2,team_interaction,海克斯和乱斗老是投降的两类人,recent_reply
119,Bili,,Bili_w2,这种被虐泉还不点的队友，比对面还恶心，其实你只要不参团不清线，在他们旁边看戏，反正他们也打不过对面，要不了多久水晶就被小兵推了，大乱斗兵线刷新很快的,https://www.bilibili.com/video/BV1ytiCBSEjy,team_interaction,Bili,w2,team_interaction,海克斯和乱斗老是投降的两类人,recent_reply
120,Bili,,Bili_w2,大乱斗玩多了就知道了，开局就能预测到结果。而且有些人并不是全能的，玩某些英雄很捞，你不要以为队友能扶起来，他每一波团战都在混，你c不起来就赶紧点了。,https://www.bilibili.com/video/BV1ytiCBSEjy,team_interaction,Bili,w2,team_interaction,海克斯和乱斗老是投降的两类人,recent_reply
121,NGA,2026-03-30 23:45,NGA_w1,海克斯大乱斗最弱智的就是为了叠什么然后选个钢化你心，然后你妈的为了钢化你心又出个心之钢。说真的，你选就选了，让个金，还要让3000的经济去出个八成打完一整把都不一定能做完任务的心之钢。编辑：2个提醒12赞，看来红叉区这么干的人不少啊。我猜你一定是那种为了凑叠角龙羁绊，战士法师选个踢踏舞的小天才。,https://bbs.nga.cn/read.php?tid=46476556&page=1#postcontent2,balance_mechanic,NGA,w1,balance_mechanic,有的人是不是脑残啊？海克斯烂了只有一个能选的就非要出对应的装备？,recent_reply
122,NGA,2026-03-30 22:17,NGA_w1,楼主比较喜欢莉莉娅这个英雄，所以会拿来打rank，大乱斗也打到29场76%胜率，自认为玩的也还行，但是海斗我拿到这个英雄基本上都是蛆虫，虽然看数据莉莉娅都60%胜率去了，没有辣油扛不住还没伤害，就算赢了也是混子，海克斯适配也很少有能c的局，反而拿到人马有几个适配海克斯凑合用就能c起来了，想问问莉莉娅海斗到底怎么玩，出什么，我自己是火炬面具峡谷法穿棒补金身帽子女妖，不出鞋子冰杖这些,https://bbs.nga.cn/read.php?tid=46476228&page=1#postcontent0,hero_experience,NGA,w1,hero_experience,海斗莉莉娅到底怎么玩？,op_context
123,NGA,2026-04-01 10:54,NGA_w1,真给我典飞了，没毛病你就是那种一眼玩丢子玩的。阵容摇出来，队伍拿完两个前排+两个丢子，你拿个唯一能出物理伤害的然后进去出ap还没问题。你真觉得五丢比没前排好赢？米利欧出ap还没问题，就一个技能火爆飞踢，你还不如去玩ap卢锡安。出辅助装在那混着，还有人会点你？输了也是不粘锅。非得当畜打起来少个人，q中伤害就那么点，q不中就ob。说到底喜欢丢子就是决定不了胜负的，要混还不如混到底。还有转型的，真闹麻了。一般对局也就四五件就结束了，还三件套转型。你从头出ad三件套差不多就该接管比赛了，三件套出完火炬面具穿透，再去补无尽攻速？出了法穿还能不能出大穿我也不知道，这问题太小众了。,https://bbs.nga.cn/read.php?tid=46478923&page=3#postcontent41,balance_mechanic,NGA,w1,balance_mechanic,把把4.5个丢子真是打得不想开游戏了,recent_reply
124,NGA,2026-03-31 12:43,NGA_w1,丢子就是学走位，练预判，找破绽，抓失误，需要考虑技能是清兵还是打人。玩前排只管向前冲粘着后排抗伤害搅混水，稍微有点含金量的就是雪球命中，相比之下谁更无脑？我不否认前排的作用，但你说丢子无聊我只能说你不会玩丢子，你玩的丢子就只管CD好了就扔，打没打到人都无所谓，那确实很无聊。,https://bbs.nga.cn/read.php?tid=46478923&page=1#postcontent10,balance_mechanic,NGA,w1,balance_mechanic,把把4.5个丢子真是打得不想开游戏了,recent_reply
